timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478537195.06,-0.017232,0.343291,1.090890,-0.035635,-0.349347,0.042313,-0.016225,-0.336588,-0.941512,0.001623,-0.036322,-0.040894,4.901364,-0.164050,-19.834810,,,,,,
1478537195.07,-0.020723,0.343455,1.091082,0.032271,-0.320198,0.007234,-0.019511,-0.336742,-0.941395,0.003321,-0.013524,-0.039715,4.743201,-0.139845,-19.873409,,,,,,
1478537195.08,-0.023873,0.343948,1.090935,0.045940,-0.298862,-0.019911,-0.022473,-0.337207,-0.941162,0.006848,-0.005277,-0.042205,4.743201,-0.139845,-19.873409,,,,,,
1478537195.09,-0.026658,0.344171,1.090586,0.008999,-0.266798,-0.035703,-0.025091,-0.337417,-0.941021,-0.004099,-0.005173,-0.024922,4.611396,-0.153067,-19.904308,,,,,,
1478537195.10,-0.029327,0.344037,1.090134,-0.040837,-0.206314,-0.058291,-0.027605,-0.337290,-0.940996,-0.006102,-0.002829,0.000475,4.553672,-0.155822,-19.917574,,,,,,
1478537195.11,-0.030421,0.343486,1.089448,-0.055677,-0.101302,-0.056599,-0.028639,-0.336771,-0.941151,-0.005937,-0.011541,-0.000790,4.553672,-0.155822,-19.917574,,,,,,
1478537195.12,-0.030644,0.343024,1.088860,-0.042475,-0.023386,-0.047912,-0.028854,-0.336337,-0.941300,-0.000916,-0.021787,-0.015686,4.471196,-0.136811,-19.936388,,,,,,
1478537195.13,-0.030664,0.342634,1.088496,-0.041196,-0.022318,-0.027062,-0.028877,-0.335969,-0.941430,-0.002159,-0.026076,-0.026923,4.471196,-0.136811,-19.936388,,,,,,
1478537195.15,-0.030811,0.341944,1.088208,-0.075441,-0.006473,-0.024145,-0.029022,-0.335319,-0.941658,0.026932,-0.033013,-0.026940,4.460057,-0.115402,-19.939020,,,,,,
1478537195.16,-0.030341,0.340785,1.087840,-0.121303,0.035371,-0.032872,-0.028592,-0.334227,-0.942059,0.027021,-0.025606,-0.041248,4.460057,-0.115402,-19.939020,,,,,,
1478537195.17,-0.028562,0.338883,1.086532,-0.124295,-0.058330,-0.066905,-0.026934,-0.332433,-0.942742,0.030642,-0.014536,-0.070167,4.462168,-0.075672,-19.938738,,,,,,
1478537195.18,-0.029247,0.337729,1.085636,-0.106272,-0.097678,-0.080698,-0.027591,-0.331345,-0.943106,0.043689,0.003846,-0.065820,4.462168,-0.075672,-19.938738,,,,,,
1478537195.19,-0.029908,0.337054,1.084544,-0.051984,-0.097181,-0.100773,-0.028221,-0.330708,-0.943311,0.042854,0.008915,-0.061495,4.469453,-0.004669,-19.937248,,,,,,
1478537195.20,-0.030358,0.337047,1.083242,0.008394,-0.071901,-0.122404,-0.028646,-0.330702,-0.943300,0.031774,0.007078,-0.054808,4.469453,-0.004669,-19.937248,,,,,,
1478537195.21,-0.028954,0.336665,1.081564,0.049271,0.017359,-0.118418,-0.027325,-0.330341,-0.943466,0.016247,0.001652,-0.044922,4.431466,0.020224,-19.945715,,,,,,
1478537195.22,-0.027960,0.337319,1.080578,0.061426,0.075240,-0.081200,-0.026381,-0.330958,-0.943277,0.000609,0.002497,-0.025962,4.431466,0.020224,-19.945715,,,,,,
1478537195.23,-0.026731,0.337988,1.079860,0.062549,0.093622,-0.060644,-0.025216,-0.331590,-0.943087,-0.016014,-0.003234,-0.013777,4.461658,0.027488,-19.938976,,,,,,
1478537195.24,-0.025876,0.338539,1.079707,0.047672,0.070751,0.000850,-0.024405,-0.332109,-0.942925,0.012244,-0.013823,-0.017478,4.481401,0.017624,-19.934559,,,,,,
1478537195.25,-0.023966,0.339585,1.079651,0.025246,0.044211,0.053708,-0.022595,-0.333096,-0.942622,0.026822,-0.022067,-0.023961,4.481401,0.017624,-19.934559,,,,,,
1478537195.26,-0.024021,0.339662,1.080500,0.007877,0.012959,0.080967,-0.022646,-0.333168,-0.942595,0.024950,-0.021156,-0.028993,4.535122,-0.013026,-19.922409,,,,,,
1478537195.27,-0.024410,0.339717,1.081489,0.010614,-0.009350,0.088742,-0.023013,-0.333220,-0.942568,0.022158,-0.011247,-0.030882,4.535122,-0.013026,-19.922409,,,,,,
1478537195.28,-0.025022,0.340149,1.082356,0.057615,-0.041064,0.070332,-0.023586,-0.333628,-0.942410,0.019054,-0.017004,-0.046741,4.538442,-0.024328,-19.921642,,,,,,
1478537195.29,-0.026014,0.341308,1.082941,0.127464,-0.086166,0.042667,-0.024511,-0.334720,-0.941999,0.014928,-0.016339,-0.056170,4.538442,-0.024328,-19.921642,,,,,,
1478537195.30,-0.026712,0.342936,1.083121,0.140147,-0.094568,0.022141,-0.025153,-0.336253,-0.941436,0.008598,-0.002354,-0.003846,4.516086,-0.062724,-19.926640,,,,,,
1478537195.31,-0.027515,0.343994,1.083435,0.086727,-0.052904,0.029252,-0.025900,-0.337250,-0.941059,0.008551,0.001770,0.023197,4.516086,-0.062724,-19.926640,,,,,,
1478537195.32,-0.027731,0.344615,1.083958,0.057128,0.011008,0.054727,-0.026098,-0.337835,-0.940844,-0.006770,-0.025981,0.015657,4.489432,-0.118241,-19.932411,,,,,,
1478537195.33,-0.027381,0.345197,1.084797,0.059087,0.076406,0.073275,-0.025762,-0.338382,-0.940656,-0.020869,-0.028501,0.018247,4.489432,-0.118241,-19.932411,,,,,,
1478537195.35,-0.027839,0.346059,1.085793,0.075013,0.125119,0.026081,-0.026185,-0.339193,-0.940352,-0.028105,-0.000498,0.005187,4.501119,-0.148519,-19.929573,,,,,,
1478537195.36,-0.026671,0.347058,1.085668,0.100485,0.094805,-0.027003,-0.025078,-0.340133,-0.940043,-0.023643,0.005035,-0.018407,4.501119,-0.148519,-19.929573,,,,,,
1478537195.37,-0.026034,0.348266,1.085143,0.116285,0.025793,-0.055103,-0.024468,-0.341268,-0.939647,-0.003837,-0.011454,-0.041783,4.521015,-0.189514,-19.924719,,,,,,
1478537195.38,-0.025873,0.349409,1.084440,0.101456,-0.012523,-0.068161,-0.024307,-0.342343,-0.939261,0.005279,-0.004505,-0.036173,4.521015,-0.189514,-19.924719,,,,,,
1478537195.39,-0.026442,0.350204,1.083718,0.076543,-0.053364,-0.082548,-0.024834,-0.343089,-0.938974,-0.008232,-0.007191,-0.027441,4.528833,-0.230230,-19.922516,,,,,,
1478537195.40,-0.026867,0.350908,1.082753,0.061611,-0.079363,-0.089683,-0.025226,-0.343751,-0.938722,-0.010357,-0.002578,-0.020262,4.512733,-0.242546,-19.926023,,,,,,
1478537195.41,-0.027383,0.351537,1.081698,0.057844,-0.083023,-0.098261,-0.025705,-0.344341,-0.938493,-0.012777,-0.000492,-0.019820,4.512733,-0.242546,-19.926023,,,,,,
1478537195.42,-0.027882,0.352568,1.080511,0.112208,-0.090009,-0.110850,-0.026164,-0.345309,-0.938124,-0.007756,0.002673,-0.033235,4.480619,-0.259402,-19.933056,,,,,,
1478537195.43,-0.028518,0.354174,1.079284,0.153978,-0.099636,-0.112537,-0.026744,-0.346815,-0.937552,-0.011677,-0.002031,-0.043527,4.480619,-0.259402,-19.933056,,,,,,
1478537195.44,-0.029052,0.355714,1.078230,0.134924,-0.083920,-0.083642,-0.027229,-0.348260,-0.937003,-0.005333,0.012536,-0.023813,4.442010,-0.300249,-19.941120,,,,,,
1478537195.45,-0.028815,0.358664,1.078065,0.082962,-0.180831,0.080358,-0.026978,-0.351024,-0.935978,0.039490,-0.057103,-0.040295,4.442010,-0.300249,-19.941120,,,,,,
1478537195.46,-0.031581,0.359248,1.079060,0.049394,-0.240397,0.080878,-0.029560,-0.351570,-0.935695,0.005299,0.028572,-0.015004,4.428040,-0.383482,-19.942801,,,,,,
1478537195.47,-0.034078,0.359661,1.079428,0.040233,-0.213927,0.015297,-0.031891,-0.351957,-0.935473,-0.016494,0.048643,-0.016798,4.428040,-0.383482,-19.942801,,,,,,
1478537195.48,-0.035848,0.360338,1.079064,0.071305,-0.167377,-0.056174,-0.033539,-0.352591,-0.935176,-0.029358,0.056860,-0.041188,4.332098,-0.409609,-19.963345,,,,,,
1478537195.49,-0.039331,0.358497,1.078727,0.132606,-0.114454,-0.130991,-0.036821,-0.350867,-0.935701,-0.051543,0.048072,-0.056959,4.332098,-0.409609,-19.963345,,,,,,
1478537195.50,-0.039720,0.360417,1.077200,0.191709,-0.086770,-0.145323,-0.037158,-0.352665,-0.935012,-0.049054,0.010853,-0.075929,4.222490,-0.383263,-19.987337,,,,,,
1478537195.51,-0.040394,0.362804,1.075562,0.226194,-0.130947,-0.161250,-0.037755,-0.354897,-0.934143,-0.054119,0.013268,-0.062592,4.222490,-0.383263,-19.987337,,,,,,
1478537195.52,-0.041044,0.365134,1.073542,0.204639,-0.127052,-0.198420,-0.038327,-0.357075,-0.933289,-0.056171,0.040119,-0.013275,4.180212,-0.453794,-19.994745,,,,,,
1478537195.53,-0.044269,0.365024,1.072171,0.121283,-0.132387,-0.214246,-0.041339,-0.356972,-0.933200,-0.049329,0.049294,0.026980,4.180212,-0.453794,-19.994745,,,,,,
1478537195.54,-0.044502,0.365673,1.069772,0.038810,-0.092058,-0.216117,-0.041546,-0.357578,-0.932959,-0.040959,0.055423,0.045935,4.080090,-0.482023,-20.014757,,,,,,
1478537195.56,-0.044580,0.366321,1.067362,0.067920,-0.098081,-0.214369,-0.041609,-0.358183,-0.932724,-0.022356,0.020537,-0.011078,4.080090,-0.482023,-20.014757,,,,,,
1478537195.57,-0.045586,0.367777,1.065233,0.148457,-0.200461,-0.188175,-0.042523,-0.359542,-0.932160,-0.016696,-0.003892,-0.053253,4.041625,-0.485506,-20.022472,,,,,,
1478537195.58,-0.049279,0.369660,1.063475,0.217849,-0.335822,-0.219226,-0.045932,-0.361298,-0.931318,-0.025190,0.001145,-0.019991,4.007196,-0.504581,-20.028923,,,,,,
1478537195.59,-0.052059,0.372310,1.060598,0.239508,-0.364838,-0.282200,-0.048471,-0.363768,-0.930228,-0.022650,0.003615,-0.021082,4.007196,-0.504581,-20.028923,,,,,,
1478537195.60,-0.054385,0.374532,1.057452,0.175852,-0.310751,-0.288937,-0.050590,-0.365837,-0.929303,0.057594,-0.048225,-0.019977,3.846296,-0.573295,-20.058596,,,,,,
1478537195.61,-0.055933,0.375709,1.054430,0.066551,-0.233694,-0.266061,-0.052004,-0.366932,-0.928793,0.075533,-0.049907,-0.010767,3.846296,-0.573295,-20.058596,,,,,,
1478537195.62,-0.056626,0.375273,1.051878,-0.094805,-0.121450,-0.200377,-0.052657,-0.366527,-0.928916,0.094527,-0.043584,0.021537,3.726840,-0.612783,-20.079967,,,,,,
1478537195.63,-0.053787,0.374573,1.049538,-0.224992,-0.094807,-0.077615,-0.050033,-0.365875,-0.929318,0.065994,-0.021241,0.014477,3.726840,-0.612783,-20.079967,,,,,,
1478537195.64,-0.052927,0.371363,1.047760,-0.330223,0.077137,-0.158077,-0.049296,-0.362886,-0.930529,0.036631,-0.079802,0.019060,3.736586,-0.568263,-20.079464,,,,,,
1478537195.65,-0.050004,0.367704,1.045655,-0.370789,0.231575,-0.169855,-0.046642,-0.359474,-0.931989,0.021816,0.015617,0.001432,3.736586,-0.568263,-20.079464,,,,,,
1478537195.66,-0.046748,0.363052,1.043273,-0.476839,0.221283,-0.198194,-0.043685,-0.355129,-0.933796,-0.020661,0.008296,-0.003689,3.785856,-0.414525,-20.073997,,,,,,
1478537195.67,-0.043641,0.358047,1.040477,-0.490463,0.186862,-0.232151,-0.040860,-0.350445,-0.935691,-0.002185,-0.028461,-0.045159,3.785856,-0.414525,-20.073997,,,,,,
1478537195.68,-0.041232,0.353904,1.037576,-0.364674,0.103646,-0.246101,-0.038666,-0.346562,-0.937230,0.031662,-0.038356,-0.122371,3.878009,-0.199600,-20.059690,,,,,,
1478537195.69,-0.040823,0.352089,1.034469,-0.117600,-0.124594,-0.280380,-0.038308,-0.344859,-0.937872,0.030969,-0.022145,-0.193826,3.878009,-0.199600,-20.059690,,,,,,
1478537195.70,-0.042117,0.352794,1.031090,0.098340,-0.261544,-0.310518,-0.039511,-0.345521,-0.937579,0.023764,-0.019637,-0.200895,3.893320,-0.054540,-20.057642,,,,,,
1478537195.71,-0.043536,0.354398,1.027650,0.143489,-0.225409,-0.310477,-0.040818,-0.347026,-0.936967,0.017334,-0.028921,-0.162642,3.893320,-0.054540,-20.057642,,,,,,
1478537195.72,-0.043343,0.355944,1.024478,0.129146,-0.031602,-0.279615,-0.040613,-0.348476,-0.936437,0.023493,-0.002690,-0.091410,3.791943,-0.070480,-20.077003,,,,,,
1478537195.73,-0.041140,0.357195,1.021838,0.099632,0.166866,-0.225748,-0.038532,-0.349647,-0.936089,0.039585,0.011848,-0.004784,3.773921,-0.087422,-20.080334,,,,,,
1478537195.74,-0.037626,0.358109,1.020007,0.070732,0.300804,-0.145027,-0.035231,-0.350504,-0.935898,0.036284,0.012705,-0.004974,3.773921,-0.087422,-20.080334,,,,,,
1478537195.76,-0.033673,0.358641,1.019102,0.042555,0.355547,-0.058053,-0.031525,-0.351002,-0.935844,0.049988,-0.016735,-0.026619,3.857717,-0.111118,-20.064287,,,,,,
1478537195.77,-0.027908,0.359062,1.018463,0.028576,0.374665,0.012552,-0.026125,-0.351396,-0.935862,0.035402,-0.020247,-0.049459,3.857717,-0.111118,-20.064287,,,,,,
1478537195.78,-0.024550,0.359123,1.018920,0.001362,0.316051,0.051168,-0.022981,-0.351454,-0.935923,0.034593,-0.023409,-0.079259,4.041846,-0.123441,-20.027935,,,,,,
1478537195.79,-0.021916,0.358836,1.019814,-0.033568,0.272253,0.086971,-0.020519,-0.351185,-0.936081,0.030834,-0.019573,-0.069488,4.041846,-0.123441,-20.027935,,,,,,
1478537195.80,-0.019425,0.358127,1.020770,-0.075203,0.267039,0.088910,-0.018191,-0.350520,-0.936378,0.039401,-0.010411,-0.071144,4.171104,-0.124767,-20.001408,,,,,,
1478537195.81,-0.014620,0.355828,1.020892,-0.063647,0.244865,0.089445,-0.013704,-0.348367,-0.937258,0.051790,0.011377,-0.070463,4.171104,-0.124767,-20.001408,,,,,,
1478537195.82,-0.012458,0.355607,1.021750,0.000869,0.231817,0.069747,-0.011678,-0.348160,-0.937362,0.054708,0.010407,-0.055359,4.324357,-0.069554,-19.969103,,,,,,
1478537195.83,-0.010254,0.356411,1.021979,0.099515,0.209492,0.001640,-0.009609,-0.348913,-0.937106,0.057079,0.010596,-0.047178,4.324357,-0.069554,-19.969103,,,,,,
1478537195.84,-0.008257,0.357860,1.021816,0.138960,0.175259,-0.016836,-0.007734,-0.350270,-0.936617,0.064237,0.018147,-0.026823,4.418983,-0.085864,-19.948311,,,,,,
1478537195.85,-0.004058,0.358945,1.021019,0.074432,0.190747,0.008947,-0.003800,-0.351287,-0.936260,0.044342,0.003600,0.012081,4.418983,-0.085864,-19.948311,,,,,,
1478537195.86,-0.001275,0.358970,1.021121,-0.023745,0.291578,0.007054,-0.001193,-0.351310,-0.936258,0.008426,-0.013390,0.057413,4.535897,-0.132146,-19.921799,,,,,,
1478537195.87,0.002133,0.358113,1.021028,-0.097312,0.322231,-0.014149,0.001998,-0.350508,-0.936558,0.001954,-0.020418,0.027332,4.535897,-0.132146,-19.921799,,,,,,
1478537195.88,0.005127,0.356987,1.020832,-0.101779,0.256693,-0.018013,0.004804,-0.349453,-0.936942,0.022143,-0.026478,-0.025446,4.659209,-0.115616,-19.893423,,,,,,
1478537195.89,0.007343,0.356291,1.020219,-0.059405,0.173296,-0.069957,0.006882,-0.348801,-0.937172,0.031098,-0.012695,-0.055443,4.717408,-0.092363,-19.879826,,,,,,
1478537195.90,0.008892,0.355724,1.019218,-0.052390,0.093130,-0.090579,0.008335,-0.348270,-0.937357,0.023999,-0.008801,-0.065389,4.717408,-0.092363,-19.879826,,,,,,
1478537195.91,0.010037,0.354771,1.018169,-0.034235,0.041250,-0.084536,0.009412,-0.347376,-0.937679,0.005435,-0.009589,-0.058720,4.781146,-0.060251,-19.864716,,,,,,
1478537195.92,0.010396,0.354705,1.017302,0.004142,-0.010554,-0.073296,0.009749,-0.347314,-0.937698,-0.011366,0.000878,-0.046860,4.781146,-0.060251,-19.864716,,,,,,
1478537195.93,0.010405,0.354922,1.016566,0.023131,-0.014204,-0.066828,0.009756,-0.347517,-0.937623,-0.018744,0.000105,-0.008147,4.797876,-0.031694,-19.860748,,,,,,
1478537195.94,0.010572,0.354832,1.015818,-0.019766,-0.019436,-0.063680,0.009913,-0.347433,-0.937653,-0.004008,-0.005869,-0.026230,4.797876,-0.031694,-19.860748,,,,,,
1478537195.95,0.009919,0.354692,1.015345,-0.003901,-0.093792,-0.033987,0.009302,-0.347301,-0.937707,-0.001627,-0.018376,-0.073492,4.791171,-0.027841,-19.862371,,,,,,
1478537195.97,0.008527,0.355244,1.015046,0.072485,-0.158924,-0.028106,0.007994,-0.347819,-0.937528,-0.001952,-0.012029,-0.092975,4.774958,-0.023016,-19.866283,,,,,,
1478537195.98,0.006039,0.355708,1.014882,0.097683,-0.154896,-0.048658,0.005661,-0.348255,-0.937383,-0.017273,-0.003277,-0.041514,4.774958,-0.023016,-19.866283,,,,,,
1478537195.99,0.005234,0.356739,1.014039,0.100855,-0.091497,-0.085250,0.004904,-0.349221,-0.937028,0.009363,-0.000892,-0.096145,4.694642,-0.041279,-19.885386,,,,,,
1478537196.00,0.004576,0.358166,1.012554,0.152909,-0.129001,-0.146414,0.004286,-0.350557,-0.936532,0.027193,0.008012,-0.125877,4.694642,-0.041279,-19.885386,,,,,,
1478537196.01,0.003185,0.360270,1.010654,0.210497,-0.215001,-0.172339,0.002981,-0.352527,-0.935797,0.009577,0.022876,-0.048883,4.649509,-0.080255,-19.895868,,,,,,
1478537196.02,0.001637,0.362458,1.008786,0.204031,-0.196601,-0.159253,0.001530,-0.354574,-0.935027,-0.015156,0.022695,0.030318,4.649509,-0.080255,-19.895868,,,,,,
1478537196.03,-0.000540,0.365449,1.007869,0.114886,-0.108522,-0.110512,-0.000505,-0.357368,-0.933963,-0.023665,-0.000878,0.079456,4.564946,-0.149734,-19.915039,,,,,,
1478537196.04,-0.000688,0.365190,1.007216,-0.081679,-0.012658,-0.034022,-0.000643,-0.357127,-0.934056,0.008669,-0.030904,0.062397,4.564946,-0.149734,-19.915039,,,,,,
1478537196.05,-0.000945,0.362924,1.007740,-0.250746,-0.019571,0.077714,-0.000884,-0.355009,-0.934862,0.026381,-0.054262,0.008471,4.507762,-0.197514,-19.927645,,,,,,
1478537196.06,-0.002374,0.360094,1.009197,-0.259962,-0.109218,0.142870,-0.002222,-0.352362,-0.935861,0.017862,-0.033411,-0.042258,4.507762,-0.197514,-19.927645,,,,,,
1478537196.07,-0.004471,0.356895,1.010741,-0.154091,-0.222461,0.156120,-0.004190,-0.349367,-0.936977,0.013299,0.001589,-0.076848,4.487886,-0.104367,-19.932835,,,,,,
1478537196.08,-0.008016,0.356321,1.012338,-0.022048,-0.299415,0.137249,-0.007513,-0.348829,-0.937156,0.008352,0.009198,-0.076241,4.487886,-0.104367,-19.932835,,,,,,
1478537196.09,-0.011668,0.356689,1.013576,0.049933,-0.302368,0.099092,-0.010933,-0.349173,-0.936994,-0.002556,0.004294,-0.051745,4.397103,-0.042587,-19.953285,,,,,,
1478537196.10,-0.014694,0.357456,1.014125,0.083552,-0.258267,0.026472,-0.013765,-0.349892,-0.936689,-0.009551,0.001992,-0.050189,4.397103,-0.042587,-19.953285,,,,,,
1478537196.11,-0.016752,0.358732,1.013793,0.132052,-0.184342,-0.052569,-0.015685,-0.351087,-0.936211,-0.014375,0.022825,-0.029166,4.276144,-0.072831,-19.979469,,,,,,
1478537196.12,-0.017467,0.360260,1.012824,0.148680,-0.072606,-0.092235,-0.016345,-0.352518,-0.935662,-0.004132,0.017465,0.027352,4.276144,-0.072831,-19.979469,,,,,,
1478537196.13,-0.018362,0.363460,1.012253,0.169361,-0.118540,-0.056820,-0.017161,-0.355510,-0.934515,-0.001057,-0.004643,0.057714,4.211705,-0.123125,-19.992907,,,,,,
1478537196.14,-0.019026,0.364417,1.010983,0.060400,-0.092586,-0.132418,-0.017775,-0.356405,-0.934162,0.007659,-0.010203,0.036793,4.189867,-0.184413,-19.997023,,,,,,
1478537196.15,-0.018992,0.364358,1.009458,-0.027212,-0.042413,-0.132077,-0.017744,-0.356350,-0.934184,0.023329,-0.014622,-0.010671,4.189867,-0.184413,-19.997023,,,,,,
1478537196.17,-0.019351,0.363619,1.008252,-0.082379,-0.083825,-0.100287,-0.018085,-0.355659,-0.934441,0.013034,-0.013100,-0.027305,4.157870,-0.190433,-20.003643,,,,,,
1478537196.18,-0.019429,0.362437,1.006982,-0.071083,-0.076324,-0.101478,-0.018166,-0.354554,-0.934859,0.006524,-0.007491,-0.043000,4.157870,-0.190433,-20.003643,,,,,,
1478537196.19,-0.019815,0.361955,1.005882,-0.038231,-0.076193,-0.093647,-0.018530,-0.354104,-0.935023,0.006827,-0.009330,-0.076055,4.131878,-0.141678,-20.009432,,,,,,
1478537196.20,-0.020421,0.361944,1.004968,0.012494,-0.095818,-0.076640,-0.019097,-0.354093,-0.935015,0.023873,-0.016940,-0.093397,4.131878,-0.141678,-20.009432,,,,,,
1478537196.21,-0.021548,0.362580,1.004122,0.071052,-0.146151,-0.078624,-0.020146,-0.354688,-0.934768,0.023289,-0.011904,-0.075181,4.097999,-0.123352,-20.016521,,,,,,
1478537196.22,-0.021814,0.362649,1.002974,0.060767,-0.126448,-0.075428,-0.020394,-0.354753,-0.934738,0.016426,-0.006804,-0.061585,4.097999,-0.123352,-20.016521,,,,,,
1478537196.23,-0.022824,0.362859,1.002212,0.003881,-0.120672,-0.067762,-0.021336,-0.354949,-0.934642,0.012700,-0.011323,-0.055058,4.056201,-0.129023,-20.024998,,,,,,
1478537196.24,-0.023748,0.362643,1.001474,-0.027794,-0.109748,-0.065951,-0.022201,-0.354746,-0.934699,0.021103,-0.012090,-0.065362,4.056201,-0.129023,-20.024998,,,,,,
1478537196.25,-0.024601,0.362505,1.000791,0.001213,-0.102302,-0.048487,-0.023000,-0.354618,-0.934729,0.020787,-0.009686,-0.083292,4.006979,-0.122599,-20.034945,,,,,,
1478537196.26,-0.026642,0.363435,1.001362,0.103450,-0.218834,0.057978,-0.024899,-0.355487,-0.934349,0.019635,0.024662,-0.096321,4.006979,-0.122599,-20.034945,,,,,,
1478537196.27,-0.028311,0.364370,1.000906,0.086081,-0.132451,-0.078641,-0.026449,-0.356361,-0.933974,0.006490,-0.043770,-0.046296,3.948195,-0.137930,-20.046513,,,,,,
1478537196.28,-0.027478,0.365681,0.999844,0.081070,0.004709,-0.068766,-0.025657,-0.357586,-0.933528,0.012932,-0.020787,-0.035375,3.948195,-0.137930,-20.046513,,,,,,
1478537196.29,-0.026557,0.366121,0.999127,0.034915,0.081048,-0.062136,-0.024794,-0.357996,-0.933394,0.031050,-0.013677,-0.045275,3.920835,-0.176352,-20.051580,,,,,,
1478537196.30,-0.025224,0.366725,0.998566,0.066278,0.107082,-0.047405,-0.023544,-0.358561,-0.933210,0.033264,-0.003500,-0.054614,3.934270,-0.182133,-20.048897,,,,,,
1478537196.31,-0.024534,0.367789,0.998420,0.113742,0.032777,-0.001313,-0.022891,-0.359553,-0.932844,0.025775,-0.016210,-0.047366,3.934270,-0.182133,-20.048897,,,,,,
1478537196.32,-0.024132,0.370146,0.997923,0.127370,-0.080653,-0.031092,-0.022495,-0.361752,-0.932003,0.020466,-0.028659,-0.019291,3.969870,-0.212445,-20.041580,,,,,,
1478537196.33,-0.024335,0.371088,0.997134,0.072528,-0.028656,-0.076914,-0.022677,-0.362630,-0.931657,0.014422,-0.010005,-0.010939,3.969870,-0.212445,-20.041580,,,,,,
1478537196.34,-0.024060,0.371465,0.996464,0.020412,0.010418,-0.055023,-0.022416,-0.362981,-0.931527,0.008241,-0.003200,-0.015967,3.964859,-0.272876,-20.041840,,,,,,
1478537196.35,-0.023607,0.371555,0.995752,0.006402,0.021560,-0.066452,-0.021994,-0.363065,-0.931504,0.003043,-0.015643,-0.038314,3.964859,-0.272876,-20.041840,,,,,,
1478537196.36,-0.023339,0.371483,0.994997,0.043144,0.007034,-0.075675,-0.021745,-0.362997,-0.931536,-0.004805,-0.011438,-0.056669,3.969762,-0.276455,-20.040819,,,,,,
1478537196.38,-0.023140,0.372389,0.994107,0.095179,-0.021034,-0.083035,-0.021552,-0.363842,-0.931211,-0.005334,-0.002995,-0.049761,3.969762,-0.276455,-20.040819,,,,,,
1478537196.39,-0.023374,0.373774,0.993360,0.144791,-0.055611,-0.053527,-0.021758,-0.365131,-0.930702,-0.012162,-0.002148,-0.039116,3.967578,-0.286296,-20.041115,,,,,,
1478537196.40,-0.024785,0.375578,0.993320,0.164742,-0.160968,-0.010988,-0.023055,-0.366810,-0.930010,-0.017533,0.004719,-0.040113,3.967578,-0.286296,-20.041115,,,,,,
1478537196.41,-0.025774,0.377077,0.992601,0.138824,-0.097491,-0.077435,-0.023960,-0.368204,-0.929436,-0.019558,-0.010610,-0.008888,3.929103,-0.346653,-20.047741,,,,,,
1478537196.42,-0.026290,0.378706,0.992100,0.151275,-0.071798,-0.035990,-0.024425,-0.369718,-0.928823,-0.002950,0.024473,-0.014033,3.929103,-0.346653,-20.047741,,,,,,
1478537196.43,-0.027559,0.379797,0.992283,0.124016,-0.123148,0.020900,-0.025592,-0.370732,-0.928387,-0.002393,0.004063,-0.006992,3.890363,-0.404017,-20.054220,,,,,,
1478537196.44,-0.029970,0.380913,0.992694,0.097429,-0.256842,0.017868,-0.027818,-0.371768,-0.927909,-0.030379,-0.005246,0.056952,3.890363,-0.404017,-20.054220,,,,,,
1478537196.45,-0.033181,0.381429,0.991692,0.031197,-0.355006,-0.120021,-0.030791,-0.372248,-0.927623,-0.068971,0.054956,0.068415,3.820758,-0.450482,-20.066608,,,,,,
1478537196.46,-0.034888,0.382098,0.990754,0.070479,-0.081890,-0.070100,-0.032365,-0.372868,-0.927320,-0.097212,0.044743,-0.032962,3.749245,-0.456669,-20.079952,,,,,,
1478537196.47,-0.034036,0.383355,0.990103,0.097867,0.101393,-0.081383,-0.031559,-0.374034,-0.926878,-0.012890,-0.017659,-0.029009,3.749245,-0.456669,-20.079952,,,,,,
1478537196.48,-0.034443,0.385206,0.989396,0.189665,-0.131838,-0.074894,-0.031913,-0.375750,-0.926171,-0.009408,-0.020322,0.034905,3.720902,-0.488579,-20.084475,,,,,,
1478537196.49,-0.034762,0.386589,0.987626,0.095266,-0.044881,-0.188106,-0.032191,-0.377032,-0.925641,-0.060629,0.040560,0.063855,3.720902,-0.488579,-20.084475,,,,,,
1478537196.50,-0.032044,0.385906,0.985396,-0.143631,0.252919,-0.184317,-0.029682,-0.376399,-0.925982,-0.052608,0.119807,0.062182,3.688860,-0.543012,-20.088985,,,,,,
1478537196.51,-0.027075,0.383346,0.983663,-0.252431,0.418751,-0.129817,-0.025106,-0.374026,-0.927078,0.006720,0.118181,0.007859,3.688860,-0.543012,-20.088985,,,,,,
1478537196.52,-0.024642,0.378604,0.983620,-0.127079,0.262480,0.011994,-0.022894,-0.369624,-0.928899,-0.018594,0.060969,-0.027476,3.815127,-0.462237,-20.067413,,,,,,
1478537196.53,-0.022576,0.378388,0.983944,0.031558,0.181744,0.020553,-0.020977,-0.369423,-0.929024,-0.126881,0.039315,-0.085059,3.815127,-0.462237,-20.067413,,,,,,
