timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478536461.67,-0.108027,0.453750,-0.497616,0.495581,-1.486326,-1.665260,-0.096907,-0.438339,-0.893570,-0.081148,0.171310,-0.164672,17.927271,-17.022177,-36.105434,,,,,,
1478536461.68,-0.112065,0.459550,-0.518058,0.299026,-1.144768,-1.833302,-0.100228,-0.443545,-0.890630,-0.079994,0.135592,-0.182322,17.311686,-16.811012,-36.502594,,,,,,
1478536461.69,-0.111335,0.462525,-0.539634,-0.006440,-0.750804,-1.841909,-0.099431,-0.446209,-0.889388,-0.051890,0.095150,-0.134812,17.311686,-16.811012,-36.502594,,,,,,
1478536461.70,-0.109783,0.461479,-0.559558,-0.380396,-0.714160,-1.616127,-0.098102,-0.445273,-0.890005,-0.016309,0.045844,-0.037592,17.145651,-16.317469,-36.803680,,,,,,
1478536461.71,-0.110091,0.456804,-0.576951,-0.666331,-0.768763,-1.359325,-0.098603,-0.441082,-0.892033,0.043092,0.038205,0.042592,17.145651,-16.317469,-36.803680,,,,,,
1478536461.72,-0.111941,0.450252,-0.591283,-0.770760,-0.776707,-1.079840,-0.100574,-0.435193,-0.894702,0.135059,0.088055,0.062183,17.096291,-15.411977,-37.214672,,,,,,
1478536461.73,-0.115584,0.443363,-0.602492,-0.746040,-0.820828,-0.817504,-0.104176,-0.428980,-0.897287,0.192555,0.040079,0.051416,17.096291,-15.411977,-37.214672,,,,,,
1478536461.74,-0.121482,0.437488,-0.610838,-0.594386,-0.938077,-0.591347,-0.109770,-0.423666,-0.899143,0.225904,-0.009394,0.019947,16.792658,-14.452803,-37.734161,,,,,,
1478536461.75,-0.130042,0.433420,-0.616990,-0.405913,-1.087765,-0.451190,-0.117686,-0.419977,-0.899872,0.245676,-0.050177,-0.050995,16.792658,-14.452803,-37.734161,,,,,,
1478536461.77,-0.138474,0.430739,-0.622307,-0.290754,-0.966167,-0.417240,-0.125424,-0.417542,-0.899960,0.220639,-0.113677,-0.138798,16.176626,-13.822165,-38.236221,,,,,,
1478536461.78,-0.144802,0.428369,-0.627690,-0.303912,-0.770679,-0.437900,-0.131258,-0.415388,-0.900125,0.190004,-0.134997,-0.082984,15.828680,-13.624654,-38.452118,,,,,,
1478536461.79,-0.148169,0.424732,-0.633846,-0.470744,-0.488023,-0.492912,-0.134510,-0.412077,-0.901166,0.193257,-0.138308,-0.081943,15.828680,-13.624654,-38.452118,,,,,,
1478536461.81,-0.138853,0.408952,-0.649883,-1.065277,0.571514,-0.590515,-0.126994,-0.397648,-0.908707,0.096354,-0.198269,0.034760,15.397295,-13.188330,-38.778027,,,,,,
1478536461.80,-0.146817,0.418390,-0.641459,-0.775640,-0.029012,-0.588461,-0.133672,-0.406290,-0.903914,0.103032,-0.189627,0.029967,15.397295,-13.188330,-38.778027,,,,,,
1478536461.82,-0.126524,0.396416,-0.658122,-1.347724,0.941657,-0.544424,-0.116401,-0.386115,-0.915077,0.038063,-0.222329,0.112312,15.663263,-12.309389,-38.960045,,,,,,
1478536461.83,-0.112341,0.381564,-0.665492,-1.507158,1.125358,-0.445578,-0.104043,-0.372372,-0.922233,0.029061,-0.180454,0.152824,15.663263,-12.309389,-38.960045,,,,,,
1478536461.84,-0.098152,0.366240,-0.670925,-1.485707,1.150075,-0.282567,-0.091496,-0.358107,-0.929187,0.029682,-0.035814,0.156146,16.588709,-11.005020,-38.967270,,,,,,
1478536461.85,-0.086526,0.352157,-0.674216,-1.304162,0.928599,-0.140071,-0.081114,-0.344923,-0.935119,0.029234,0.049742,0.140075,16.588709,-11.005020,-38.967270,,,,,,
1478536461.86,-0.078655,0.341079,-0.676646,-0.977572,0.573123,-0.134262,-0.074048,-0.334505,-0.939481,0.055096,0.038743,0.105389,17.525717,-9.745822,-38.892315,,,,,,
1478536461.87,-0.074477,0.334711,-0.678943,-0.493546,0.263445,-0.167425,-0.070279,-0.328496,-0.941887,0.071225,0.002233,0.035515,17.525717,-9.745822,-38.892315,,,,,,
1478536461.88,-0.073243,0.333652,-0.681258,0.009294,-0.033619,-0.216474,-0.069142,-0.327495,-0.942320,0.046910,-0.007115,-0.039873,17.960752,-9.001883,-38.873142,,,,,,
1478536461.89,-0.075031,0.337139,-0.684477,0.392129,-0.341815,-0.350466,-0.070741,-0.330788,-0.941050,0.035142,0.013634,-0.105367,17.960752,-9.001883,-38.873142,,,,,,
1478536461.90,-0.078681,0.342777,-0.689322,0.516241,-0.539995,-0.517033,-0.074027,-0.336104,-0.938911,0.024070,0.012938,-0.138191,17.916744,-8.984131,-38.897552,,,,,,
1478536461.91,-0.082115,0.347947,-0.695814,0.404721,-0.517330,-0.644123,-0.077107,-0.340968,-0.936907,0.008519,-0.001302,-0.145094,17.916744,-8.984131,-38.897552,,,,,,
1478536461.92,-0.083080,0.351062,-0.702958,0.181131,-0.237877,-0.653295,-0.077923,-0.343895,-0.935769,-0.012867,-0.026695,-0.114814,17.596844,-9.167048,-39.000774,,,,,,
1478536461.93,-0.080546,0.350939,-0.709548,-0.147763,0.106838,-0.558388,-0.075555,-0.343780,-0.936006,0.062402,-0.004456,0.108583,17.527328,-9.144606,-39.037327,,,,,,
1478536461.94,-0.075633,0.347224,-0.715014,-0.468071,0.344935,-0.425989,-0.071051,-0.340289,-0.937633,0.114783,-0.000761,0.129100,17.593695,-9.011940,-39.038322,,,,,,
1478536461.95,-0.069178,0.340551,-0.719049,-0.714545,0.522707,-0.273110,-0.065154,-0.334007,-0.940316,0.108885,-0.007042,0.131783,17.593695,-9.011940,-39.038322,,,,,,
1478536461.97,-0.062369,0.332154,-0.721156,-0.831162,0.592195,-0.091998,-0.058921,-0.326080,-0.943504,0.133583,-0.023728,0.129112,17.593695,-9.011940,-39.038322,,,,,,
1478536461.98,-0.056372,0.323459,-0.721050,-0.810385,0.556034,0.103918,-0.053420,-0.317849,-0.946635,0.149077,-0.025596,0.107433,18.232664,-8.079398,-38.949165,,,,,,
1478536461.99,-0.052147,0.316261,-0.719343,-0.616908,0.407861,0.214688,-0.049538,-0.311015,-0.949113,0.141991,-0.016606,0.049851,18.232664,-8.079398,-38.949165,,,,,,
1478536462.00,-0.050027,0.312315,-0.717302,-0.264145,0.227183,0.188490,-0.047587,-0.307262,-0.950434,0.117396,0.000012,-0.020620,18.632401,-7.514215,-38.873055,,,,,,
1478536462.01,-0.046967,0.311143,-0.716503,-0.103317,0.301199,0.032576,-0.044695,-0.306147,-0.950934,0.110324,0.008433,-0.085351,18.632401,-7.514215,-38.873055,,,,,,
1478536462.02,-0.050341,0.309425,-0.718081,-0.183663,-0.623691,-0.185997,-0.047930,-0.304511,-0.951302,0.104602,-0.001626,-0.122749,18.845625,-7.376206,-38.796623,,,,,,
1478536462.03,-0.058761,0.308581,-0.722021,-0.058775,-0.915378,-0.408617,-0.055953,-0.303707,-0.951121,0.111343,-0.007221,0.085215,18.845625,-7.376206,-38.796623,,,,,,
1478536462.04,-0.063882,0.309217,-0.728170,0.041499,-0.575507,-0.604234,-0.060811,-0.304312,-0.950629,0.121709,-0.106912,-0.175057,18.358133,-7.170705,-39.067940,,,,,,
1478536462.05,-0.065348,0.310432,-0.735736,0.085514,-0.288644,-0.713916,-0.062180,-0.305470,-0.950169,-0.022583,-0.135692,-0.162181,18.358133,-7.170705,-39.067940,,,,,,
1478536462.06,-0.063309,0.312237,-0.744000,0.131745,0.039828,-0.770304,-0.060208,-0.307189,-0.949742,-0.111271,-0.047807,-0.132182,18.029596,-6.972017,-39.256447,,,,,,
1478536462.07,-0.058399,0.314018,-0.752543,0.109517,0.262359,-0.778061,-0.055512,-0.308882,-0.949479,-0.113525,0.008528,-0.200759,18.029596,-6.972017,-39.256447,,,,,,
1478536462.08,-0.052625,0.315192,-0.760567,0.057280,0.320847,-0.712348,-0.050009,-0.309999,-0.949421,-0.089639,-0.005324,-0.189831,18.210941,-6.780309,-39.206287,,,,,,
1478536462.09,-0.046967,0.315524,-0.767612,-0.028577,0.330578,-0.608276,-0.044632,-0.310315,-0.949586,-0.035355,-0.030475,-0.171554,18.210941,-6.780309,-39.206287,,,,,,
1478536462.10,-0.042854,0.314107,-0.773271,-0.203757,0.165095,-0.468197,-0.040745,-0.308967,-0.950200,0.096867,0.021919,0.070301,18.571686,-6.545021,-39.076836,,,,,,
1478536462.11,-0.020556,0.313101,-0.784083,-0.393472,-0.205919,-0.307696,-0.019556,-0.308010,-0.951182,0.110696,0.012432,0.082576,18.698196,-6.381308,-39.043568,,,,,,
1478536462.12,-0.023877,0.307889,-0.786724,-0.530164,-0.442557,-0.207558,-0.022752,-0.303047,-0.952704,0.113893,0.007469,0.084097,18.698196,-6.381308,-39.043568,,,,,,
1478536462.13,-0.028704,0.302109,-0.788863,-0.553315,-0.532027,-0.173268,-0.027400,-0.297534,-0.954318,0.115077,-0.039303,0.052356,19.353827,-5.883159,-38.801567,,,,,,
1478536462.14,-0.033434,0.297021,-0.790957,-0.457695,-0.490584,-0.179946,-0.031964,-0.292673,-0.955678,0.119641,-0.044165,0.053716,19.353827,-5.883159,-38.801567,,,,,,
1478536462.15,-0.036669,0.293735,-0.793480,-0.269717,-0.331928,-0.235101,-0.035090,-0.289530,-0.956526,0.082591,-0.047491,-0.010866,18.953636,-5.384265,-39.070618,,,,,,
1478536462.16,-0.037490,0.292724,-0.796700,-0.049519,-0.106179,-0.304414,-0.035887,-0.288561,-0.956789,0.019819,-0.042753,-0.062224,18.953636,-5.384265,-39.070618,,,,,,
1478536462.18,-0.035344,0.293840,-0.800389,0.131142,0.164883,-0.349307,-0.033822,-0.289630,-0.956541,-0.032539,-0.028180,-0.082995,18.757599,-5.107908,-39.202114,,,,,,
1478536462.19,-0.031202,0.296101,-0.804423,0.221961,0.315315,-0.378744,-0.029840,-0.291793,-0.956016,-0.070227,-0.008424,-0.090356,18.757599,-5.107908,-39.202114,,,,,,
1478536462.20,-0.026287,0.298790,-0.808311,0.248078,0.364693,-0.349766,-0.025120,-0.294364,-0.955363,-0.094112,0.011543,-0.076864,18.954281,-5.088636,-39.109909,,,,,,
1478536462.21,-0.022408,0.301291,-0.811584,0.215347,0.220528,-0.288935,-0.021397,-0.296753,-0.954714,-0.078808,0.028611,-0.049848,18.954281,-5.088636,-39.109909,,,,,,
1478536462.22,-0.020423,0.302372,-0.814536,0.047426,0.074629,-0.265594,-0.019495,-0.297785,-0.954434,-0.025259,0.024607,0.005856,19.251049,-5.150664,-38.956535,,,,,,
1478536462.23,-0.019920,0.301099,-0.817219,-0.178616,-0.068017,-0.229655,-0.019023,-0.296570,-0.954822,0.022563,0.017105,0.077212,19.251049,-5.150664,-38.956535,,,,,,
1478536462.24,-0.021310,0.298052,-0.819308,-0.328660,-0.230201,-0.168987,-0.020369,-0.293659,-0.955693,0.045073,0.013980,0.161351,19.310207,-5.035082,-38.942368,,,,,,
1478536462.25,-0.024309,0.293693,-0.820962,-0.441091,-0.364724,-0.135225,-0.023266,-0.289489,-0.956899,0.054821,-0.001161,0.209661,19.310207,-5.035082,-38.942368,,,,,,
1478536462.26,-0.028926,0.288858,-0.822475,-0.463677,-0.519556,-0.121901,-0.027724,-0.284858,-0.958169,0.022643,0.018653,0.198693,19.112776,-4.677540,-39.084095,,,,,,
1478536462.27,-0.035276,0.284244,-0.823524,-0.428202,-0.663298,-0.062545,-0.033854,-0.280431,-0.959277,0.001459,0.027990,0.155444,18.921068,-4.461751,-39.202419,,,,,,
1478536462.28,-0.042711,0.280679,-0.823478,-0.301328,-0.710422,0.043104,-0.041028,-0.277008,-0.959991,0.006711,0.033935,0.109878,18.921068,-4.461751,-39.202419,,,,,,
1478536462.29,-0.050254,0.278595,-0.822562,-0.162505,-0.687860,0.106050,-0.048296,-0.275005,-0.960229,0.000231,0.047222,0.096826,18.370380,-4.126247,-39.499962,,,,,,
1478536462.30,-0.058037,0.277829,-0.821384,-0.032154,-0.714311,0.109605,-0.055780,-0.274269,-0.960034,-0.024237,0.071129,0.079266,18.370380,-4.126247,-39.499962,,,,,,
1478536462.31,-0.065845,0.278546,-0.820127,0.110499,-0.704790,0.109050,-0.063261,-0.274958,-0.959373,-0.073030,0.093775,0.057075,17.776958,-4.056392,-39.777752,,,,,,
1478536462.32,-0.073188,0.280370,-0.819184,0.192160,-0.663014,0.053107,-0.070267,-0.276711,-0.958381,-0.080016,0.104729,0.037574,17.776958,-4.056392,-39.777752,,,,,,
1478536462.33,-0.080341,0.282181,-0.819230,0.155774,-0.702070,-0.033837,-0.077081,-0.278451,-0.957352,-0.071113,0.076638,0.042817,17.188593,-4.197057,-40.021004,,,,,,
1478536462.34,-0.089043,0.283212,-0.818382,0.082673,-0.837484,0.132964,-0.085383,-0.279441,-0.956359,-0.090612,0.123008,0.177230,17.188593,-4.197057,-40.021004,,,,,,
1478536462.35,-0.099821,0.282839,-0.814406,-0.032189,-0.945871,0.437296,-0.095696,-0.279083,-0.955487,-0.048576,0.112548,0.223034,16.558714,-4.322346,-40.272449,,,,,,
1478536462.36,-0.112807,0.280863,-0.808098,-0.155433,-1.118987,0.639578,-0.108157,-0.277185,-0.954710,0.001315,0.096903,0.249143,16.151878,-4.384618,-40.430630,,,,,,
1478536462.38,-0.128634,0.277577,-0.800405,-0.245252,-1.367883,0.760222,-0.123369,-0.274026,-0.953776,0.048464,0.132272,0.268199,16.151878,-4.384618,-40.430630,,,,,,
1478536462.39,-0.147546,0.273351,-0.791571,-0.296941,-1.640200,0.898983,-0.141553,-0.269960,-0.952410,0.093655,0.167924,0.277590,15.076705,-4.452648,-40.836388,,,,,,
1478536462.40,-0.169677,0.268223,-0.779671,-0.312337,-1.846084,1.250548,-0.162826,-0.265019,-0.950396,0.142059,0.166950,0.279742,15.076705,-4.452648,-40.836388,,,,,,
1478536462.41,-0.194136,0.262608,-0.764242,-0.246391,-1.973194,1.557807,-0.186305,-0.259600,-0.947575,0.163203,0.138079,0.262577,13.524620,-4.496653,-41.371593,,,,,,
1478536462.42,-0.221661,0.258066,-0.746174,0.000309,-2.267747,1.760120,-0.212570,-0.255211,-0.943229,0.179459,0.169304,0.268241,13.524620,-4.496653,-41.371593,,,,,,
1478536462.43,-0.255116,0.256759,-0.725597,0.446463,-2.837520,1.892692,-0.244085,-0.253948,-0.935913,0.201132,0.219096,0.285614,11.565933,-4.766499,-41.931534,,,,,,
1478536462.44,-0.295152,0.259963,-0.703080,0.994770,-3.405640,1.902840,-0.281111,-0.257045,-0.924610,0.211379,0.223888,0.258106,11.565933,-4.766499,-41.931534,,,,,,
1478536462.45,-0.342884,0.266937,-0.679400,1.390572,-4.160830,1.844035,-0.324297,-0.263778,-0.908434,0.217058,0.239486,0.215410,8.720337,-5.697465,-42.499866,,,,,,
1478536462.46,-0.400616,0.273575,-0.654886,1.374034,-5.121005,1.894345,-0.375483,-0.270176,-0.886577,0.227640,0.263553,0.171687,8.720337,-5.697465,-42.499866,,,,,,
1478536462.47,-0.468426,0.274441,-0.628068,0.995250,-5.920899,2.327959,-0.434586,-0.271009,-0.858888,0.241242,0.268674,0.222932,4.503572,-7.181117,-42.928936,,,,,,
1478536462.48,-0.539855,0.265794,-0.598187,0.485241,-6.010896,2.953738,-0.495961,-0.262676,-0.827662,0.322103,0.205700,0.284464,4.503572,-7.181117,-42.928936,,,,,,
1478536462.49,-0.608158,0.248082,-0.565233,0.165202,-5.585900,3.650834,-0.553864,-0.245545,-0.795576,0.383927,0.203415,0.347716,-1.234465,-8.034247,-42.996174,,,,,,
1478536462.50,-0.673668,0.222798,-0.529377,0.044317,-5.410891,4.218889,-0.608437,-0.220960,-0.762221,0.439049,0.328641,0.420028,-1.234465,-8.034247,-42.996174,,,,,,
1478536462.51,-0.740142,0.193143,-0.491246,0.225365,-5.681584,4.623442,-0.661853,-0.191945,-0.724643,0.431919,0.219349,0.215747,-6.879383,-7.830123,-42.498322,,,,,,
1478536462.52,-0.811719,0.161480,-0.450267,0.651709,-6.273861,4.916774,-0.716033,-0.160779,-0.679299,0.424132,0.184506,0.070183,-6.879383,-7.830123,-42.498322,,,,,,
1478536462.53,-0.888946,0.128014,-0.406892,1.060603,-6.902693,5.133204,-0.770055,-0.127664,-0.625073,0.387029,0.151102,-0.073687,-12.774235,-7.167654,-41.233330,,,,,,
1478536462.54,-0.969547,0.091251,-0.363634,1.198192,-7.290279,5.291360,-0.821199,-0.091125,-0.563320,0.326051,0.141662,-0.139530,-16.036949,-6.811425,-40.139313,,,,,,
1478536462.55,-1.048973,0.048457,-0.323610,0.971903,-7.236852,5.538614,-0.865894,-0.048438,-0.497877,0.281086,0.158988,-0.102221,-16.036949,-6.811425,-40.139313,,,,,,
1478536462.56,-1.121728,-0.001194,-0.289732,0.539990,-6.669583,5.715337,-0.900851,0.001194,-0.434127,0.167865,0.162029,-0.015779,-22.637188,-5.532865,-37.036316,,,,,,
1478536462.57,-1.182415,-0.054073,-0.263373,0.159280,-5.517891,5.548131,-0.924170,0.054047,-0.378138,-0.017587,0.146225,0.010538,-22.637188,-5.532865,-37.036316,,,,,,
1478536462.59,-1.227506,-0.104662,-0.244319,-0.073016,-4.070020,4.975790,-0.936500,0.104471,-0.334745,-0.230050,0.098150,-0.004595,-27.863092,-2.850792,-33.619415,,,,,,
1478536462.60,-1.259353,-0.148314,-0.229438,0.048682,-2.966820,4.175221,-0.941442,0.147771,-0.303069,-0.397486,0.128886,-0.037980,-27.863092,-2.850792,-33.619415,,,,,,
