timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478477574.76,-1.657385,-0.167762,0.473455,0.708465,0.414290,2.135738,-0.982267,0.166976,0.085266,0.457044,0.451081,0.337647,-28.037121,-13.176435,32.980305,,,,,,
1478477574.77,-1.643558,-0.189248,0.474212,0.076391,1.570317,2.007755,-0.979547,0.188120,0.071399,0.395944,0.532492,0.443264,-28.379890,-11.174362,33.423264,,,,,,
1478477574.78,-1.624274,-0.210457,0.469251,-0.442730,1.992164,2.059368,-0.976537,0.208907,0.052273,0.031927,0.341706,0.357075,-28.379890,-11.174362,33.423264,,,,,,
1478477574.79,-1.604262,-0.231535,0.462016,-0.601366,2.067069,2.009209,-0.972770,0.229472,0.032567,-0.076561,0.314351,0.286250,-29.949394,-9.960704,32.422482,,,,,,
1478477574.81,-1.584729,-0.250965,0.455423,-0.542534,1.959084,1.805837,-0.968579,0.248339,0.013496,-0.154040,0.438932,0.157509,-29.949394,-9.960704,32.422482,,,,,,
1478477574.82,-1.568741,-0.267518,0.450606,-0.392292,1.505075,1.493112,-0.964428,0.264339,-0.001982,-0.325947,0.391698,-0.008623,-31.693640,-9.081923,30.990822,,,,,,
1478477574.83,-1.558748,-0.280641,0.448205,-0.169379,0.836358,1.176476,-0.960808,0.276972,-0.011576,-0.466712,0.293081,-0.133443,-31.693640,-9.081923,30.990822,,,,,,
1478477574.84,-1.555504,-0.292413,0.448701,0.088456,0.113644,1.127396,-0.957439,0.288264,-0.014643,-0.418171,0.293279,-0.261206,-32.802803,-8.336221,30.031363,,,,,,
1478477574.85,-1.558517,-0.305270,0.451448,0.278514,-0.492325,1.263014,-0.953694,0.300551,-0.011711,-0.265682,0.266771,-0.262443,-32.802803,-8.336221,30.031363,,,,,,
1478477574.87,-1.571289,-0.331967,0.458467,0.299149,-0.688268,1.196712,-0.945403,0.325903,0.000465,-0.216920,0.274820,-0.274010,-32.976189,-7.440686,30.076670,,,,,,
1478477574.86,-1.564645,-0.319020,0.455105,0.314898,-0.738584,1.308169,-0.949525,0.313636,-0.005841,-0.212798,0.287087,-0.267703,-32.976189,-7.440686,30.076670,,,,,,
1478477574.88,-1.572461,-0.342870,0.463023,0.458655,-0.056008,0.979845,-0.941792,0.336191,0.001568,-0.309413,0.229650,-0.204052,-32.706470,-6.365047,30.613266,,,,,,
1478477574.89,-1.566646,-0.352073,0.465875,0.091719,0.553822,0.846513,-0.938652,0.344844,-0.003896,-0.448952,0.143483,-0.158519,-32.706470,-6.365047,30.613266,,,,,,
1478477574.90,-1.566551,-0.361336,0.459736,-0.736335,0.078259,0.922306,-0.935417,0.353524,-0.003971,-0.508339,0.097007,-0.234219,-32.891781,-5.492699,30.583656,,,,,,
1478477574.91,-1.572368,-0.374221,0.445597,-1.418576,-0.129827,1.351361,-0.930791,0.365548,0.001463,-0.404612,-0.041039,-0.201567,-32.891781,-5.492699,30.583656,,,,,,
1478477574.92,-1.582001,-0.391192,0.426865,-1.660905,-0.250151,1.660186,-0.924397,0.381290,0.010358,0.078114,-0.197132,0.259631,-33.056839,-5.342403,30.431944,,,,,,
1478477574.93,-1.587408,-0.403593,0.414242,-0.755162,0.066891,0.936944,-0.919529,0.392725,0.015276,0.021091,-0.348139,0.080534,-33.056839,-5.342403,30.431944,,,,,,
1478477574.94,-1.577145,-0.406150,0.418608,0.695831,0.980387,0.118294,-0.918630,0.395075,0.005832,-0.247507,-0.040003,-0.187991,-33.117859,-5.236040,30.384048,,,,,,
1478477574.95,-1.571554,-0.409939,0.423135,0.112663,-0.136741,0.483178,-0.917145,0.398553,0.000695,-0.457321,0.237327,-0.475839,-33.117859,-5.236040,30.384048,,,,,,
1478477574.96,-1.591653,-0.418797,0.418787,-0.448842,-2.091194,1.021948,-0.913380,0.406662,0.019053,-0.025829,-0.391525,-0.508677,-33.521782,-4.778667,30.014223,,,,,,
1478477574.97,-1.622183,-0.434762,0.412649,-0.436633,-2.805860,1.599583,-0.905773,0.421194,0.046586,0.537533,-0.553091,0.415466,-33.007370,-4.600294,30.606375,,,,,,
1478477574.98,-1.651472,-0.448545,0.411444,0.175638,-2.679995,1.191756,-0.898148,0.433655,0.072616,0.534303,-0.500381,0.150788,-33.007370,-4.600294,30.606375,,,,,,
1478477574.99,-1.676007,-0.461417,0.415713,0.497824,-2.538892,1.260254,-0.890471,0.445217,0.094034,0.304458,-0.288128,-0.022638,-31.345524,-3.795231,32.410702,,,,,,
1478477575.00,-1.707287,-0.479322,0.417639,0.320523,-3.252088,1.821638,-0.879055,0.461178,0.120733,0.065075,0.029056,-0.174582,-31.345524,-3.795231,32.410702,,,,,,
1478477575.02,-1.745646,-0.500348,0.419368,0.520161,-3.799869,1.956412,-0.864038,0.479731,0.152635,0.381097,-0.474298,-0.070924,-29.488842,-2.587605,34.221512,,,,,,
1478477575.03,-1.784353,-0.521084,0.424193,0.854748,-3.942530,1.809117,-0.847578,0.497820,0.183809,0.338896,-0.609515,-0.134065,-29.488842,-2.587605,34.221512,,,,,,
1478477575.04,-1.824407,-0.540610,0.429395,0.785351,-4.105309,1.705388,-0.829969,0.514659,0.215121,0.160703,-0.312801,-0.219348,-26.723053,-1.001009,36.500347,,,,,,
1478477575.05,-1.866887,-0.559636,0.429777,0.429040,-3.950667,1.736880,-0.810571,0.530878,0.247271,0.036752,-0.298639,-0.328051,-26.723053,-1.001009,36.500347,,,,,,
1478477575.06,-1.898637,-0.576430,0.426121,0.165383,-2.335541,1.543918,-0.793760,0.545035,0.269969,0.082486,-0.364752,-0.156687,-23.521879,0.446710,38.651272,,,,,,
1478477575.07,-1.908089,-0.591246,0.421349,0.107800,-0.166009,1.452500,-0.783466,0.557396,0.274757,0.299350,-0.243263,0.252923,-23.521879,0.446710,38.651272,,,,,,
1478477575.08,-1.906726,-0.605621,0.418502,0.290195,0.320979,1.320587,-0.776194,0.569273,0.271019,0.480631,-0.016645,0.716698,-22.063053,1.303807,39.483170,,,,,,
1478477575.09,-1.904481,-0.618387,0.418822,0.450522,0.160648,1.091355,-0.769871,0.579721,0.266874,0.326985,-0.167719,0.098711,-22.063053,1.303807,39.483170,,,,,,
1478477575.11,-1.899489,-0.639564,0.420502,0.296699,0.379232,0.872042,-0.759402,0.596845,0.259005,0.201495,-0.111692,0.093229,-22.216322,2.161296,39.359406,,,,,,
1478477575.10,-1.903012,-0.629624,0.420209,0.434552,0.090106,0.940235,-0.764055,0.588841,0.263601,0.206148,-0.103688,0.088633,-22.216322,2.161296,39.359406,,,,,,
1478477575.12,-1.895034,-0.648774,0.420733,0.305258,0.402076,0.809231,-0.755306,0.604210,0.253858,0.152126,-0.160652,0.134280,-22.323967,2.918613,39.249477,,,,,,
1478477575.13,-1.892334,-0.658125,0.421291,0.329183,0.134831,0.841069,-0.750595,0.611634,0.250021,0.010986,-0.068696,0.032129,-22.466484,3.235300,39.143188,,,,,,
1478477575.14,-1.893249,-0.667284,0.422186,0.339818,-0.210932,0.789416,-0.745021,0.618855,0.248921,-0.027821,-0.007878,-0.022756,-22.466484,3.235300,39.143188,,,,,,
1478477575.15,-1.896345,-0.676228,0.423958,0.430512,-0.467316,0.754580,-0.738973,0.625856,0.249447,-0.029567,-0.022691,-0.004254,-22.440313,3.893904,39.098198,,,,,,
1478477575.16,-1.900933,-0.685148,0.427975,0.586968,-0.736636,0.687798,-0.732510,0.632788,0.251015,-0.045307,-0.086065,-0.028389,-22.440313,3.893904,39.098198,,,,,,
1478477575.17,-1.905464,-0.693829,0.432251,0.529274,-0.640628,0.700062,-0.726150,0.639485,0.252517,-0.038117,0.012553,-0.100052,-21.931061,4.629381,39.306442,,,,,,
1478477575.18,-1.910646,-0.703588,0.431839,0.187485,-0.386309,0.945937,-0.718913,0.646958,0.254185,-0.054875,0.006347,-0.111027,-21.931061,4.629381,39.306442,,,,,,
1478477575.19,-1.914986,-0.713800,0.425577,-0.197050,0.112204,1.093862,-0.711547,0.654711,0.255059,-0.019487,0.012449,-0.081460,-21.368843,5.334789,39.526089,,,,,,
1478477575.20,-1.916392,-0.722898,0.414554,-0.524519,0.701625,1.062014,-0.705554,0.661560,0.254031,0.077090,0.080566,0.010388,-21.368843,5.334789,39.526089,,,,,,
1478477575.22,-1.914083,-0.729811,0.401888,-0.634521,1.106992,0.868389,-0.701815,0.666729,0.250856,-0.002562,0.165058,0.042616,-21.465200,5.588511,39.438721,,,,,,
1478477575.23,-1.907610,-0.734300,0.391000,-0.562698,1.368285,0.585384,-0.700592,0.670068,0.245316,-0.197632,0.156684,0.166930,-21.465200,5.588511,39.438721,,,,,,
1478477575.24,-1.897705,-0.736285,0.382527,-0.482186,1.507162,0.307023,-0.701727,0.671539,0.237938,-0.348887,0.117935,0.239632,-22.332661,5.452856,38.973297,,,,,,
1478477575.25,-1.885860,-0.736553,0.377103,-0.297587,1.458186,0.088527,-0.704324,0.671739,0.229553,-0.179328,0.003921,0.183289,-22.332661,5.452856,38.973297,,,,,,
1478477575.26,-1.871645,-0.734820,0.377525,0.068981,1.247905,-0.228868,-0.708627,0.670454,0.219863,-0.163779,0.077288,0.045350,-23.504463,5.228011,38.309361,,,,,,
1478477575.27,-1.860624,-0.733869,0.380864,0.227102,0.681337,-0.095603,-0.711618,0.669748,0.212222,-0.248465,0.137275,-0.261096,-23.504463,5.228011,38.309361,,,,,,
1478477575.28,-1.856816,-0.735768,0.383663,0.243622,0.005279,0.161339,-0.711199,0.671156,0.209152,-0.036100,0.138048,-0.287353,-24.386080,5.217611,37.755726,,,,,,
1478477575.29,-1.860324,-0.737965,0.387612,0.371991,-0.793355,0.077330,-0.709046,0.672784,0.211224,0.155518,0.131217,-0.149395,-24.386080,5.217611,37.755726,,,,,,
1478477575.30,-1.869527,-0.738225,0.396075,0.645606,-1.618976,-0.221208,-0.706905,0.672976,0.217688,0.042049,0.195310,-0.073172,-24.212811,5.503672,37.826561,,,,,,
1478477575.31,-1.883080,-0.736766,0.408545,0.827656,-2.226852,-0.449929,-0.704823,0.671896,0.227551,-0.135905,0.119226,0.101902,-23.655678,5.696648,38.149136,,,,,,
1478477575.32,-1.901567,-0.733964,0.422107,0.809520,-2.753945,-0.576204,-0.702274,0.669818,0.241152,-0.138454,0.121304,0.088301,-23.655678,5.696648,38.149136,,,,,,
1478477575.33,-1.925425,-0.731323,0.434013,0.662452,-3.100702,-0.476810,-0.697978,0.667855,0.258449,-0.133778,0.018882,0.141590,-21.800072,6.127198,39.174141,,,,,,
1478477575.34,-1.954580,-0.730041,0.441808,0.403173,-3.314377,-0.254958,-0.690941,0.666900,0.279007,-0.133995,-0.025451,0.158982,-21.800072,6.127198,39.174141,,,,,,
1478477575.35,-1.987102,-0.730341,0.445988,0.286128,-3.331806,-0.033141,-0.681321,0.667123,0.301245,-0.029418,-0.009073,0.166330,-19.219509,6.438869,40.454304,,,,,,
1478477575.36,-2.018489,-0.733144,0.448451,0.289072,-3.063151,0.224828,-0.669843,0.669209,0.321667,0.051557,0.091426,0.129337,-19.219509,6.438869,40.454304,,,,,,
1478477575.37,-2.041950,-0.739873,0.454545,0.855614,-2.407192,0.419393,-0.658085,0.674194,0.335240,0.140232,0.170425,-0.136662,-16.407652,6.691061,41.634335,,,,,,
1478477575.38,-2.045976,-0.750954,0.472209,1.828699,-1.207213,0.332239,-0.650047,0.682336,0.334449,0.181389,0.011054,-0.299994,-16.407652,6.691061,41.634335,,,,,,
1478477575.39,-2.027899,-0.763408,0.502152,2.524094,0.083017,0.050678,-0.648310,0.691388,0.318868,0.179850,-0.309155,-0.494222,-14.524425,7.806306,42.136703,,,,,,
1478477575.40,-1.992396,-0.774608,0.539041,2.770238,1.195473,-0.148515,-0.652113,0.699436,0.292468,0.201445,-0.372013,-0.660998,-14.524425,7.806306,42.136703,,,,,,
1478477575.41,-1.945876,-0.783992,0.577862,2.750071,2.023141,-0.203251,-0.658872,0.706111,0.259410,0.220091,-0.241802,-0.564113,-14.830442,10.062673,41.547562,,,,,,
1478477575.43,-1.903341,-0.791107,0.602818,1.226373,2.391423,0.201473,-0.664541,0.711132,0.229513,0.281301,-0.272671,-0.452215,-14.830442,10.062673,41.547562,,,,,,
1478477575.44,-1.889327,-0.797842,0.592987,-0.774673,1.961806,1.026090,-0.663128,0.715851,0.218673,0.557965,-0.146546,-0.116592,-16.648949,12.012041,40.322731,,,,,,
1478477575.45,-1.877473,-0.810067,0.574146,-0.741477,2.567615,1.651646,-0.657282,0.724333,0.208140,1.035715,0.208605,1.347677,-16.648949,12.012041,40.322731,,,,,,
1478477575.46,-1.865476,-0.831708,0.553178,-0.728875,2.552680,2.547391,-0.644578,0.739083,0.195640,1.096849,-0.068856,0.902596,-18.216604,11.915295,39.668377,,,,,,
1478477575.48,-1.847792,-0.867344,0.528752,0.044206,1.178097,1.714653,-0.622197,0.762613,0.176893,0.273381,-0.287470,0.280199,-18.996540,12.092964,39.246540,,,,,,
1478477575.47,-1.856346,-0.850889,0.535349,-0.367784,1.908393,1.781003,-0.632618,0.751867,0.185719,0.283802,-0.276723,0.271373,-18.996540,12.092964,39.246540,,,,,,
1478477575.49,-1.849364,-0.886607,0.507274,-1.047862,1.599013,2.198307,-0.607680,0.774931,0.173799,-0.763719,0.577745,-0.409151,-19.920261,12.635533,38.612507,,,,,,
1478477575.50,-1.851101,-0.904234,0.473035,-1.581578,2.644888,2.150871,-0.594157,0.785952,0.171048,-0.438680,-0.072573,-0.028623,-19.920261,12.635533,38.612507,,,,,,
1478477575.51,-1.845209,-0.921028,0.437105,-1.524137,3.414686,2.121535,-0.582366,0.796224,0.163944,-0.448640,0.094630,0.082302,-20.877991,12.645744,38.099785,,,,,,
1478477575.52,-1.834108,-0.939382,0.406659,-1.071881,3.269102,2.110898,-0.569942,0.807194,0.153639,-0.621312,0.277218,-0.240843,-20.877991,12.645744,38.099785,,,,,,
1478477575.53,-1.824573,-0.957945,0.387438,-0.413042,2.047649,1.952155,-0.556779,0.818011,0.144411,-0.537749,0.307813,-0.243181,-22.939219,12.527137,36.935921,,,,,,
1478477575.54,-1.820177,-0.977737,0.379027,0.165561,0.778722,1.939002,-0.541611,0.829235,0.137939,-0.412872,0.257557,-0.187423,-22.939219,12.527137,36.935921,,,,,,
1478477575.55,-1.820169,-0.999053,0.378936,0.586405,-0.218315,1.980305,-0.524361,0.840959,0.133541,-0.504524,0.226332,0.084873,-23.744211,13.281256,36.155491,,,,,,
1478477575.56,-1.823044,-1.021924,0.383484,0.802355,-0.759472,2.074730,-0.505215,0.853113,0.130213,-0.500644,0.095053,0.286352,-23.744211,13.281256,36.155491,,,,,,
1478477575.57,-1.829180,-1.045195,0.388978,0.806805,-1.114262,2.062386,-0.485078,0.865022,0.128202,-0.057128,-0.053575,0.193789,-22.913462,14.746784,36.123466,,,,,,
1478477575.58,-1.840474,-1.067332,0.390593,0.539766,-1.206835,1.997545,-0.465025,0.875916,0.128538,0.051970,-0.189256,0.076357,-22.913462,14.746784,36.123466,,,,,,
1478477575.59,-1.858136,-1.087070,0.382036,-0.010637,-0.841818,1.874283,-0.446013,0.885268,0.131805,0.113067,-0.395903,0.036698,-21.392490,16.248629,36.410751,,,,,,
1478477575.60,-1.878385,-1.103124,0.361042,-0.475480,0.107024,1.651643,-0.429651,0.892620,0.136488,0.160685,-0.465557,0.182772,-21.392490,16.248629,36.410751,,,,,,
1478477575.61,-1.892470,-1.117561,0.345408,-0.179505,-0.229228,1.556117,-0.415416,0.899035,0.138437,0.161037,-0.412600,0.245139,-15.556236,32.421764,31.712261,,,,,,
1478477575.63,-1.920666,-1.132003,0.322518,-0.525574,-0.793991,1.555748,-0.399109,0.905265,0.145627,-0.065171,-0.119361,-0.386090,-15.037548,32.596764,31.782986,,,,,,
1478477575.64,-1.955295,-1.142945,0.292608,-0.778309,-0.664337,1.399057,-0.384622,0.909859,0.155633,0.111154,-0.710213,-0.189965,-15.037548,32.596764,31.782986,,,,,,
1478477575.65,-1.990766,-1.154387,0.260436,-0.670232,-0.589094,1.498690,-0.369331,0.914547,0.164920,-0.042351,-0.441341,0.242185,-13.523321,32.651611,32.401035,,,,,,
1478477575.66,-2.024027,-1.166968,0.232768,-0.362420,-0.817672,1.547465,-0.353269,0.919563,0.172058,0.124876,-0.152214,0.168915,-13.523321,32.651611,32.401035,,,,,,
1478477575.67,-2.051733,-1.180368,0.210993,-0.051136,-0.608586,1.466257,-0.337412,0.924746,0.176062,-0.053030,-0.398913,0.042261,-12.028691,32.654892,32.981865,,,,,,
1478477575.68,-2.067128,-1.191654,0.192344,-0.153126,0.438082,1.194467,-0.325463,0.928982,0.176254,0.099816,-0.763745,0.173447,-12.028691,32.654892,32.981865,,,,,,
1478477575.69,-2.075713,-1.202617,0.173897,0.006798,0.923211,1.265853,-0.315005,0.932984,0.174104,0.013689,-0.706040,0.219282,-10.888442,32.906757,33.127365,,,,,,
1478477575.70,-2.081031,-1.215780,0.155274,0.065044,1.204473,1.389497,-0.303331,0.937641,0.169764,0.063814,-0.215946,0.242834,-10.888442,32.906757,33.127365,,,,,,
1478477575.71,-2.087440,-1.226414,0.141283,0.078013,0.267193,0.948039,-0.293550,0.941284,0.166770,0.383806,0.058075,-0.114493,-10.661223,33.202961,32.904968,,,,,,
1478477575.72,-2.107556,-1.232541,0.125768,-0.198486,-0.613394,0.761453,-0.285175,0.943335,0.169688,0.581363,0.177637,-0.049663,-10.661223,33.202961,32.904968,,,,,,
1478477575.73,-2.124491,-1.236411,0.115910,0.009608,-0.775427,0.329349,-0.279153,0.944612,0.172572,0.128335,0.488447,-0.529887,-10.051392,33.395195,32.902363,,,,,,
1478477575.74,-2.128062,-1.238820,0.122824,0.413053,-1.012701,0.012941,-0.276603,0.945400,0.172365,-0.101342,1.003269,-0.003999,-10.051392,33.395195,32.902363,,,,,,
1478477575.75,-2.117520,-1.241444,0.145915,0.823962,-1.084984,-0.212932,-0.276284,0.946252,0.168148,-0.066489,0.938712,0.048542,-9.271041,33.532219,32.992016,,,,,,
1478477575.76,-2.096968,-1.242782,0.178636,0.940956,-0.928617,-0.486156,-0.278587,0.946684,0.161799,0.001472,0.823992,0.007573,-8.956285,33.772160,32.833843,,,,,,
1478477575.77,-2.062171,-1.238704,0.220300,0.931517,-0.250448,-1.133043,-0.287449,0.945362,0.153830,-0.139798,0.784832,0.173456,-8.956285,33.772160,32.833843,,,,,,
1478477575.78,-2.018305,-1.228324,0.264610,0.727585,0.304084,-1.629797,-0.302748,0.941927,0.145315,-0.274080,0.531065,0.304896,-8.956058,34.282276,32.300922,,,,,,
1478477575.79,-1.981295,-1.214628,0.299003,0.406287,0.497327,-1.604584,-0.319717,0.937240,0.139148,-0.311554,0.450410,0.306271,-8.956058,34.282276,32.300922,,,,,,
1478477575.80,-1.955010,-1.202877,0.321692,0.217424,0.477128,-1.252524,-0.333452,0.933078,0.134817,-0.268416,0.297681,0.179972,-10.314110,34.391788,31.775131,,,,,,
1478477575.81,-1.945392,-1.193308,0.328301,-0.277181,0.214430,-0.666532,-0.343028,0.929593,0.134865,-0.119070,0.489611,0.104836,-10.314110,34.391788,31.775131,,,,,,
1478477575.82,-1.977769,-1.194300,0.298567,-1.157626,-0.569771,0.768946,-0.337635,0.929959,0.145533,-0.070080,0.271396,0.042120,-11.398454,34.183548,31.629025,,,,,,
1478477575.84,-2.029139,-1.198066,0.250206,-1.351046,-0.650258,1.081484,-0.326574,0.931336,0.161127,-0.158915,-0.275102,-0.306650,-11.398454,34.183548,31.629025,,,,,,
1478477575.85,-2.073138,-1.204126,0.214254,-0.611701,-1.119051,1.035069,-0.314218,0.933526,0.172615,-0.188010,-0.862786,-0.035698,-10.503449,33.579807,32.571602,,,,,,
1478477575.86,-2.093947,-1.211183,0.205970,0.299732,-1.249837,0.626082,-0.304844,0.936033,0.175820,0.088963,-0.650404,-0.065957,-10.503449,33.579807,32.571602,,,,,,
1478477575.87,-2.090156,-1.218010,0.219115,0.796208,-0.605568,0.253211,-0.299954,0.938414,0.171487,0.241177,-0.372648,-0.131524,-9.093655,33.510689,33.063190,,,,,,
1478477575.88,-2.070690,-1.223432,0.242892,0.942770,-0.221761,0.013369,-0.298765,0.940273,0.163174,0.312375,-0.006359,0.105884,-9.093655,33.510689,33.063190,,,,,,
1478477575.89,-2.050430,-1.225029,0.267270,0.686430,-0.273828,-0.299746,-0.300676,0.940816,0.156395,0.210252,0.126659,0.321266,-8.570457,34.112389,32.584160,,,,,,
1478477575.90,-2.040176,-1.222587,0.283095,0.223500,-0.513618,-0.497387,-0.304313,0.939985,0.154343,0.210990,0.110384,-0.084015,-8.570457,34.112389,32.584160,,,,,,
1478477575.91,-2.037740,-1.216113,0.290411,-0.135657,-0.354585,-0.694131,-0.310115,0.937756,0.156338,0.154964,0.220477,-0.140926,-8.578800,34.431450,32.244602,,,,,,
1478477575.92,-2.037008,-1.208400,0.294737,-0.209464,-0.296765,-0.710890,-0.316681,0.935050,0.159357,0.100312,0.171563,0.047735,-8.673486,34.350060,32.306023,,,,,,
1478477575.93,-2.039383,-1.203461,0.294928,-0.213285,-0.234884,-0.281504,-0.320418,0.933288,0.162192,0.091811,0.101380,0.006356,-8.673486,34.350060,32.306023,,,,,,
1478477575.94,-2.049714,-1.202058,0.285259,-0.411474,-0.058688,0.091634,-0.319888,0.932783,0.166097,0.118426,-0.046644,0.024287,-8.894452,34.105846,32.504078,,,,,,
1478477575.95,-2.063934,-1.201260,0.269212,-0.550312,0.088871,0.237993,-0.318148,0.932495,0.170981,0.118243,-0.226105,-0.010413,-8.894452,34.105846,32.504078,,,,,,
1478477575.96,-2.085544,-1.204186,0.244866,-0.597682,0.099628,0.831957,-0.312004,0.933548,0.176472,-0.005166,-0.100677,-0.061100,-8.796896,33.825024,32.822510,,,,,,
1478477575.97,-2.113287,-1.212625,0.214304,-0.418656,0.052769,1.235157,-0.300231,0.936539,0.180985,0.139922,-0.363175,-0.049699,-8.796896,33.825024,32.822510,,,,,,
1478477575.98,-2.128202,-1.217971,0.200936,0.017862,-0.277777,0.420409,-0.293245,0.938400,0.182791,0.203493,-0.977737,-0.109366,-8.202686,33.616367,33.188709,,,,,,
1478477575.99,-2.118801,-1.220559,0.213888,0.635937,-0.251054,-0.104627,-0.292876,0.939291,0.178761,0.084685,-1.000235,-0.198124,-8.202686,33.616367,33.188709,,,,,,
1478477576.00,-2.093525,-1.223165,0.242796,1.001243,-0.165541,-0.304388,-0.295178,0.940182,0.170079,0.076550,-0.555615,-0.050389,-7.801664,33.803539,33.095158,,,,,,
1478477576.01,-2.067691,-1.223118,0.273682,0.776786,-0.384767,-0.570068,-0.299512,0.940166,0.162419,0.160245,-0.321148,0.032070,-7.801664,33.803539,33.095158,,,,,,
1478477576.02,-2.051431,-1.220577,0.296716,0.503947,-0.519146,-0.521454,-0.304231,0.939297,0.158631,0.017106,-0.269879,-0.099519,-7.907154,34.363617,32.487747,,,,,,
1478477576.04,-2.039271,-1.220725,0.315273,0.567301,-0.495605,-0.189795,-0.306013,0.939348,0.154857,0.001448,-0.342516,-0.087459,-7.907154,34.363617,32.487747,,,,,,
1478477576.05,-2.026588,-1.222989,0.331787,0.566941,-0.150893,-0.006745,-0.306042,0.940122,0.150028,0.006711,-0.157758,-0.048343,-7.863213,34.666107,32.175545,,,,,,
1478477576.06,-2.016206,-1.225932,0.341632,0.357158,0.161806,0.156652,-0.305085,0.941121,0.145649,0.039353,0.063059,-0.049229,-7.863213,34.666107,32.175545,,,,,,
1478477576.07,-2.008687,-1.231470,0.350049,0.539851,-0.169565,0.426117,-0.301447,0.942979,0.141139,0.001017,0.166304,0.023228,-7.783363,35.002972,31.828384,,,,,,
1478477576.08,-1.996619,-1.240258,0.364286,0.802773,-0.023667,0.616324,-0.295570,0.945868,0.134063,0.076225,0.209909,-0.043746,-7.783363,35.002972,31.828384,,,,,,
1478477576.09,-1.977814,-1.250026,0.381630,0.878491,0.267228,0.637035,-0.289539,0.948993,0.124818,0.136234,0.082852,0.035674,-7.380738,35.483589,31.389084,,,,,,
1478477576.10,-1.952598,-1.260388,0.402901,0.989335,0.589003,0.687168,-0.283454,0.952209,0.113808,0.324347,-0.306869,0.080528,-7.216364,35.814182,31.050016,,,,,,
1478477576.11,-1.916842,-1.270824,0.427082,1.003522,1.397792,0.695796,-0.277977,0.955345,0.100226,0.318871,-0.310005,0.094110,-7.216364,35.814182,31.050016,,,,,,
1478477576.12,-1.882814,-1.289586,0.445862,1.080289,1.580526,1.806213,-0.264119,0.960720,0.085193,0.287129,-0.335919,0.157636,-7.242964,36.546371,30.178419,,,,,,
1478477576.13,-1.837855,-1.310945,0.470136,1.154508,2.294547,1.657868,-0.247829,0.966428,0.067804,0.259548,-0.056562,0.013250,-7.242964,36.546371,30.178419,,,,,,
1478477576.14,-1.786427,-1.326599,0.497543,0.921173,2.190814,1.182840,-0.236178,0.970332,0.051732,0.050768,0.210622,0.097591,-7.073233,37.488922,29.041092,,,,,,
1478477576.15,-1.736317,-1.328556,0.535714,0.909837,0.840830,-0.483362,-0.236600,0.970803,0.039524,0.295423,-0.508019,-0.011783,-7.073233,37.488922,29.041092,,,,,,
1478477576.16,-1.681673,-1.314999,0.604829,1.802988,-2.004423,-1.781349,-0.251463,0.967462,0.027996,0.161528,-0.164331,-0.244412,-7.639704,38.151443,28.016727,,,,,,
1478477576.17,-1.610699,-1.296085,0.694301,1.933231,-0.765371,-1.824914,-0.271053,0.962504,0.010821,0.103130,-0.551966,-0.355426,-7.639704,38.151443,28.016727,,,,,,
1478477576.18,-1.545636,-1.276565,0.758241,1.649973,0.495156,-2.069817,-0.289913,0.957025,-0.007296,0.774715,-1.281168,-0.408949,-8.279613,38.875744,26.813421,,,,,,
1478477576.19,-1.502150,-1.253405,0.798972,1.134458,0.364998,-2.108176,-0.311355,0.950053,-0.021407,0.148269,0.925649,0.390365,-8.279613,38.875744,26.813421,,,,,,
1478477576.20,-1.485280,-1.239124,0.815847,0.436299,0.048714,-1.034863,-0.324434,0.945499,-0.027812,-0.835203,1.429577,-0.044057,-10.148611,39.301903,25.518642,,,,,,
1478477576.21,-1.476195,-1.233030,0.823528,0.287836,0.198907,-0.476600,-0.329899,0.943497,-0.031302,-0.661556,0.551544,0.038886,-10.148611,39.301903,25.518642,,,,,,
1478477576.22,-1.464557,-1.227415,0.832589,0.370033,0.322245,-0.525327,-0.334775,0.941622,-0.035701,-0.576404,1.147429,0.106990,-10.990154,39.335506,25.115120,,,,,,
1478477576.23,-1.450405,-1.219162,0.844024,0.473184,0.330285,-0.817096,-0.341939,0.938811,-0.041366,0.045614,-0.012069,0.008682,-10.990154,39.335506,25.115120,,,,,,
1478477576.25,-1.433066,-1.207144,0.856923,0.619521,0.581615,-1.184709,-0.352322,0.934604,-0.048835,0.099453,0.037076,0.030845,-11.665540,39.396370,24.711861,,,,,,
1478477576.26,-1.410313,-1.191335,0.870908,0.719838,1.044670,-1.469483,-0.365660,0.928864,-0.059192,0.112792,0.042815,0.041201,-11.665540,39.396370,24.711861,,,,,,
1478477576.27,-1.384250,-1.173386,0.883823,0.770448,1.427610,-1.675128,-0.380317,0.922066,-0.071781,0.140678,0.149375,0.073933,-11.665540,39.396370,24.711861,,,,,,
1478477576.28,-1.358258,-1.150988,0.893698,0.765339,1.649255,-2.149902,-0.398414,0.913167,-0.085977,0.133933,0.271388,0.104226,-14.061022,39.358643,23.495108,,,,,,
