timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478536497.64,0.013258,0.434164,2.729235,-0.303666,-0.289746,0.125242,0.012028,-0.420652,-0.907142,0.029080,-0.045550,0.014946,-20.505154,-19.811121,-30.733505,,,,,,
1478536497.65,0.009685,0.431401,2.731141,-0.249613,-0.253964,0.173250,0.008798,-0.418144,-0.908338,0.032309,-0.048058,0.016142,-20.505154,-19.811121,-30.733505,,,,,,
1478536497.66,0.006217,0.429310,2.733417,-0.185306,-0.237713,0.198433,0.005653,-0.416244,-0.909236,0.015633,-0.034776,0.018427,-20.682495,-19.606924,-30.745621,,,,,,
1478536497.67,0.003007,0.427881,2.735623,-0.122437,-0.207533,0.184114,0.002736,-0.414943,-0.909843,0.013622,-0.003636,0.013115,-20.682495,-19.606924,-30.745621,,,,,,
1478536497.68,0.000425,0.426559,2.737528,-0.085164,-0.142749,0.154124,0.000386,-0.413740,-0.910395,-0.002157,0.016752,0.011362,-20.915779,-19.394293,-30.722662,,,,,,
1478536497.69,-0.001141,0.425578,2.739104,-0.095981,-0.067168,0.129389,-0.001039,-0.412847,-0.910800,-0.016112,0.019308,0.015124,-20.915779,-19.394293,-30.722662,,,,,,
1478536497.70,-0.001675,0.424229,2.740371,-0.143521,0.018101,0.102734,-0.001526,-0.411618,-0.911355,-0.021683,0.021039,0.019525,-21.088312,-19.246662,-30.697546,,,,,,
1478536497.71,-0.001653,0.422158,2.741362,-0.214528,0.045059,0.081631,-0.001507,-0.409730,-0.912206,-0.027606,0.026277,0.026067,-21.088312,-19.246662,-30.697546,,,,,,
1478536497.72,-0.002975,0.419337,2.742498,-0.275973,-0.010612,0.039986,-0.002717,-0.407155,-0.913355,-0.034225,0.018254,0.050226,-21.137987,-19.111986,-30.747482,,,,,,
1478536497.74,-0.002906,0.416130,2.742285,-0.310274,0.002105,-0.025726,-0.002658,-0.404223,-0.914656,-0.038327,0.029254,0.031447,-21.137987,-19.111986,-30.747482,,,,,,
1478536497.75,-0.003938,0.413165,2.742019,-0.271019,-0.148537,-0.025069,-0.003607,-0.401510,-0.915848,0.009299,-0.011012,0.010528,-21.185087,-18.911797,-30.838718,,,,,,
1478536497.76,-0.006054,0.410980,2.741756,-0.179322,-0.230874,-0.021129,-0.005550,-0.399508,-0.916713,-0.000813,-0.008466,-0.007619,-21.185087,-18.911797,-30.838718,,,,,,
1478536497.77,-0.008658,0.410278,2.741622,-0.047474,-0.280951,-0.001210,-0.007940,-0.398864,-0.916976,0.006688,-0.013444,-0.014512,-21.241901,-18.741802,-30.903347,,,,,,
1478536497.78,-0.012079,0.410551,2.741807,0.048998,-0.330022,0.020634,-0.011075,-0.399115,-0.916834,0.010159,-0.017466,-0.030477,-21.311710,-18.703400,-30.878540,,,,,,
1478536497.79,-0.015857,0.411681,2.742116,0.122367,-0.340762,0.026780,-0.014531,-0.400151,-0.916334,0.021840,-0.003307,-0.022219,-21.311710,-18.703400,-30.878540,,,,,,
1478536497.80,-0.018566,0.413110,2.742630,0.135009,-0.198669,0.050319,-0.017003,-0.401459,-0.915719,-0.010615,0.013886,-0.001319,-21.523075,-18.713114,-30.725674,,,,,,
1478536497.81,-0.021021,0.414261,2.743881,0.082578,-0.121465,0.096092,-0.019242,-0.402514,-0.915212,-0.015396,0.010180,0.026296,-21.523075,-18.713114,-30.725674,,,,,,
1478536497.82,-0.021112,0.413716,2.745410,-0.093761,0.109520,0.148517,-0.019329,-0.402015,-0.915429,-0.042301,0.010123,0.030374,-21.717512,-18.773420,-30.551575,,,,,,
1478536497.83,-0.020052,0.412009,2.747404,-0.172799,0.194084,0.182742,-0.018373,-0.400451,-0.916134,-0.047133,-0.025330,0.048336,-21.717512,-18.773420,-30.551575,,,,,,
1478536497.84,-0.018292,0.409873,2.749420,-0.207460,0.254536,0.175089,-0.016776,-0.398493,-0.917018,-0.035927,-0.031439,0.035014,-21.748123,-18.686409,-30.583126,,,,,,
1478536497.85,-0.017349,0.408145,2.751466,-0.231279,0.229957,0.139594,-0.015923,-0.396907,-0.917721,-0.028358,-0.013020,0.029888,-21.748123,-18.686409,-30.583126,,,,,,
1478536497.86,-0.015883,0.405806,2.752597,-0.213081,0.166186,0.089422,-0.014592,-0.394760,-0.918668,-0.026561,0.001739,0.012480,-21.696114,-18.492157,-30.737751,,,,,,
1478536497.87,-0.014771,0.403859,2.753248,-0.173564,0.121009,0.049056,-0.013582,-0.392970,-0.919451,-0.017027,0.013697,0.004916,-21.696114,-18.492157,-30.737751,,,,,,
1478536497.88,-0.014077,0.402396,2.753736,-0.127674,0.074327,0.046785,-0.012953,-0.391624,-0.920034,-0.013216,0.018730,-0.001353,-21.617476,-18.304260,-30.905165,,,,,,
1478536497.89,-0.013425,0.401458,2.754303,-0.073513,0.091942,0.049723,-0.012357,-0.390761,-0.920409,-0.000964,0.007139,-0.010438,-21.617476,-18.304260,-30.905165,,,,,,
1478536497.90,-0.012169,0.401053,2.754746,0.002974,0.153102,0.037530,-0.011203,-0.390388,-0.920582,-0.014417,0.001243,-0.015010,-21.576546,-18.192490,-30.999620,,,,,,
1478536497.92,-0.006785,0.404788,2.756397,0.287901,0.362095,0.094532,-0.006237,-0.393824,-0.919165,-0.032765,-0.006338,-0.049311,-21.501554,-18.159061,-31.071241,,,,,,
1478536497.91,-0.010009,0.402133,2.755379,0.140989,0.260077,0.062245,-0.009210,-0.391382,-0.920182,-0.029792,-0.008780,-0.048293,-21.501554,-18.159061,-31.071241,,,,,,
1478536497.93,-0.004258,0.408166,2.757926,0.388038,0.326639,0.117427,-0.003908,-0.396927,-0.917842,-0.028547,0.001999,-0.065312,-21.419132,-18.201860,-31.103109,,,,,,
1478536497.95,-0.001833,0.412445,2.759158,0.411342,0.261391,0.099241,-0.001680,-0.400851,-0.916142,-0.030776,0.005923,-0.067012,-21.419132,-18.201860,-31.103109,,,,,,
1478536497.96,0.000752,0.417014,2.759579,0.441447,0.272253,0.006282,0.000688,-0.405032,-0.914302,-0.027238,0.021502,-0.000859,-21.259777,-18.367418,-31.115116,,,,,,
1478536497.97,0.003608,0.421382,2.758494,0.393983,0.195154,-0.123106,0.003293,-0.409022,-0.912519,-0.062894,0.060359,0.051373,-21.259777,-18.367418,-31.115116,,,,,,
1478536497.98,0.003883,0.424244,2.756125,0.229153,-0.170988,-0.229686,0.003538,-0.411632,-0.911343,-0.119734,0.065502,0.052823,-21.098692,-18.636059,-31.064980,,,,,,
1478536497.99,-0.002637,0.426848,2.753916,0.169163,-0.536499,-0.337210,-0.002401,-0.414003,-0.910272,-0.090236,0.007860,0.073633,-21.098692,-18.636059,-31.064980,,,,,,
1478536498.00,-0.008529,0.429757,2.749232,0.324227,-0.794508,-0.426280,-0.007753,-0.416650,-0.909034,-0.024702,-0.035971,0.116004,-21.174154,-18.906193,-30.849659,,,,,,
1478536498.01,-0.014994,0.435309,2.743976,0.594780,-0.825911,-0.468449,-0.013595,-0.421691,-0.906638,-0.006440,-0.027604,0.063178,-21.174154,-18.906193,-30.849659,,,,,,
1478536498.02,-0.021916,0.443606,2.738404,0.835585,-0.919383,-0.503868,-0.019793,-0.429200,-0.902993,-0.058347,0.033524,-0.012290,-21.472469,-19.273941,-30.412804,,,,,,
1478536498.03,-0.029931,0.453840,2.732315,0.998193,-1.030383,-0.569554,-0.026897,-0.438420,-0.898368,-0.107121,0.079823,-0.079339,-21.472469,-19.273941,-30.412804,,,,,,
1478536498.04,-0.038947,0.465476,2.724731,1.109914,-1.254641,-0.732180,-0.034795,-0.448849,-0.892930,-0.135081,0.099712,-0.065612,-21.835503,-19.985186,-29.686588,,,,,,
1478536498.05,-0.052513,0.477728,2.715218,1.124347,-1.896245,-0.894071,-0.046613,-0.459763,-0.886818,-0.163074,0.059555,0.016700,-21.835503,-19.985186,-29.686588,,,,,,
1478536498.06,-0.072129,0.489657,2.704057,1.044541,-2.451932,-1.046508,-0.063598,-0.470323,-0.880200,-0.216324,0.065782,-0.025959,-22.288261,-20.964550,-28.656784,,,,,,
1478536498.07,-0.091346,0.499135,2.691191,0.709961,-2.347726,-1.176969,-0.080090,-0.478667,-0.874336,-0.188022,0.120772,0.092979,-22.288261,-20.964550,-28.656784,,,,,,
1478536498.08,-0.105508,0.504022,2.677030,0.225461,-1.856797,-1.226592,-0.092216,-0.482952,-0.870778,-0.125969,0.159252,0.204350,-23.162893,-22.059935,-27.098526,,,,,,
1478536498.09,-0.113054,0.504347,2.662726,-0.198483,-1.201988,-1.162820,-0.098767,-0.483236,-0.869901,-0.069660,0.132040,0.243986,-23.512659,-22.519066,-26.410921,,,,,,
1478536498.10,-0.113679,0.500841,2.649899,-0.537122,-0.463683,-0.967995,-0.099503,-0.480163,-0.871517,-0.025177,0.057861,0.242123,-23.512659,-22.519066,-26.410921,,,,,,
1478536498.11,-0.108760,0.493399,2.640263,-0.881052,0.180612,-0.628165,-0.095599,-0.473622,-0.875524,0.024783,-0.023403,0.229010,-23.696133,-23.055233,-25.776730,,,,,,
1478536498.12,-0.101359,0.481666,2.635047,-1.248916,0.547152,-0.217763,-0.089673,-0.463256,-0.881676,0.073971,-0.096223,0.202507,-23.696133,-23.055233,-25.776730,,,,,,
1478536498.13,-0.093160,0.465788,2.633510,-1.595364,0.765129,0.081395,-0.083115,-0.449127,-0.889593,0.137360,-0.149414,0.146857,-23.352938,-22.971802,-26.161556,,,,,,
1478536498.14,-0.083499,0.446856,2.633879,-1.851156,0.993670,0.219793,-0.075213,-0.432132,-0.898668,0.157717,-0.138302,0.118685,-23.352938,-22.971802,-26.161556,,,,,,
1478536498.16,-0.072258,0.425732,2.635513,-2.029467,1.169818,0.320946,-0.065750,-0.412987,-0.908360,0.131501,0.000023,0.116612,-22.949837,-22.131454,-27.221207,,,,,,
1478536498.17,-0.061426,0.403880,2.637850,-2.055077,1.070584,0.338196,-0.056448,-0.392989,-0.917809,0.091162,0.058715,0.105187,-22.949837,-22.131454,-27.221207,,,,,,
1478536498.18,-0.054049,0.383459,2.639840,-1.868306,0.660527,0.264415,-0.050099,-0.374131,-0.926022,0.074040,0.025803,0.044583,-22.429382,-20.833130,-28.642517,,,,,,
1478536498.19,-0.050890,0.366536,2.640640,-1.508367,0.227441,0.112577,-0.047489,-0.358384,-0.932366,0.054600,-0.013061,-0.053047,-22.429382,-20.833130,-28.642517,,,,,,
1478536498.20,-0.050063,0.354000,2.639106,-1.094606,-0.025113,-0.144553,-0.046939,-0.346652,-0.936819,-0.001828,-0.054822,-0.138819,-22.079615,-19.533049,-29.806726,,,,,,
1478536498.21,-0.049964,0.345793,2.634939,-0.704729,-0.149280,-0.391931,-0.046987,-0.338943,-0.939633,-0.051784,-0.062913,-0.184451,-22.079615,-19.533049,-29.806726,,,,,,
1478536498.22,-0.050305,0.341137,2.628801,-0.400778,-0.259768,-0.563514,-0.047386,-0.334559,-0.941183,-0.082909,-0.008642,-0.182597,-22.020670,-18.811255,-30.310350,,,,,,
1478536498.23,-0.051465,0.339020,2.621854,-0.182779,-0.348271,-0.617743,-0.048514,-0.332563,-0.941832,-0.066873,0.007505,-0.170793,-22.020670,-18.811255,-30.310350,,,,,,
1478536498.24,-0.052822,0.338695,2.615287,-0.021283,-0.320502,-0.569275,-0.049798,-0.332256,-0.941874,-0.023506,0.013043,-0.136618,-21.965557,-18.740789,-30.393873,,,,,,
1478536498.25,-0.053783,0.339593,2.610203,0.082967,-0.233392,-0.413481,-0.050687,-0.333103,-0.941527,0.012036,0.024998,-0.076387,-21.956816,-18.836395,-30.341042,,,,,,
1478536498.26,-0.055478,0.340549,2.607362,0.059328,-0.246357,-0.213691,-0.052265,-0.334005,-0.941121,0.029667,0.034582,-0.018275,-21.956816,-18.836395,-30.341042,,,,,,
1478536498.27,-0.056761,0.339484,2.605883,-0.176417,-0.143585,-0.104769,-0.053492,-0.333001,-0.941408,0.024104,0.044655,0.055818,-21.950237,-19.074440,-30.196741,,,,,,
1478536498.28,-0.058002,0.335531,2.604812,-0.448938,-0.175190,-0.071376,-0.054737,-0.329271,-0.942648,0.019581,0.043794,0.144949,-21.950237,-19.074440,-30.196741,,,,,,
1478536498.29,-0.061103,0.329050,2.603501,-0.675593,-0.396570,-0.084403,-0.057789,-0.323144,-0.944584,0.040577,0.013101,0.160831,-22.008570,-19.062731,-30.161659,,,,,,
1478536498.30,-0.066082,0.320862,2.601727,-0.818197,-0.556642,-0.121779,-0.062664,-0.315385,-0.946893,0.042995,-0.020431,0.126962,-22.008570,-19.062731,-30.161659,,,,,,
1478536498.31,-0.071622,0.311942,2.599244,-0.872096,-0.610882,-0.180512,-0.068107,-0.306908,-0.949299,0.026862,-0.026100,0.095799,-22.189211,-18.712091,-30.248753,,,,,,
1478536498.32,-0.077011,0.303283,2.596214,-0.821822,-0.588000,-0.218192,-0.073424,-0.298655,-0.951533,-0.001314,-0.019735,0.031397,-22.189211,-18.712091,-30.248753,,,,,,
1478536498.33,-0.081471,0.296043,2.593289,-0.661150,-0.473387,-0.203090,-0.077840,-0.291738,-0.953326,-0.009135,-0.009883,-0.049757,-22.502224,-18.247967,-30.301023,,,,,,
1478536498.34,-0.084620,0.290904,2.590953,-0.452621,-0.338942,-0.159423,-0.080968,-0.286818,-0.954557,-0.004664,0.017180,-0.065859,-22.502224,-18.247967,-30.301023,,,,,,
1478536498.36,-0.087603,0.286441,2.589148,-0.277112,-0.328188,-0.136221,-0.083926,-0.282540,-0.955577,-0.002896,0.048546,-0.027211,-22.741129,-17.900616,-30.329844,,,,,,
1478536498.37,-0.090898,0.284680,2.587352,-0.150400,-0.374263,-0.154464,-0.087119,-0.280850,-0.955789,-0.005044,0.060620,-0.009482,-22.741129,-17.900616,-30.329844,,,,,,
1478536498.38,-0.095006,0.284510,2.585365,0.014688,-0.475634,-0.187163,-0.091049,-0.280687,-0.955471,-0.003998,0.046526,0.017071,-22.904730,-17.721972,-30.311638,,,,,,
1478536498.39,-0.100984,0.286854,2.583932,0.291853,-0.664980,-0.119869,-0.096693,-0.282936,-0.954252,-0.008257,0.043724,0.034620,-22.904730,-17.721972,-30.311638,,,,,,
1478536498.40,-0.111201,0.291508,2.584307,0.534779,-0.973641,-0.006903,-0.106290,-0.287397,-0.951896,-0.043918,0.078382,0.044410,-23.127380,-17.791889,-30.100882,,,,,,
1478536498.41,-0.122900,0.297010,2.585049,0.498395,-1.140829,-0.004606,-0.117223,-0.292663,-0.949003,-0.082972,0.101928,0.085600,-23.127380,-17.791889,-30.100882,,,,,,
1478536498.42,-0.136949,0.299823,2.584047,0.153550,-1.444434,-0.176163,-0.130431,-0.295351,-0.946444,-0.102678,0.072038,0.057589,-23.684288,-18.079475,-29.490292,,,,,,
1478536498.43,-0.150632,0.298774,2.579834,-0.240518,-1.343292,-0.425170,-0.143415,-0.294349,-0.944876,-0.052630,-0.021828,0.025885,-24.050304,-18.220436,-29.104794,,,,,,
1478536498.44,-0.157611,0.295455,2.573071,-0.447635,-0.670417,-0.587920,-0.150158,-0.291175,-0.944812,-0.045887,-0.025002,0.025821,-24.050304,-18.220436,-29.104794,,,,,,
1478536498.45,-0.159717,0.291202,2.566471,-0.511153,-0.337709,-0.492658,-0.152343,-0.287104,-0.945708,-0.034790,-0.047460,0.059279,-24.716412,-18.327377,-28.472733,,,,,,
1478536498.46,-0.161806,0.286442,2.562157,-0.498507,-0.306298,-0.250168,-0.154537,-0.282541,-0.946725,0.018795,0.009165,-0.019553,-24.716412,-18.327377,-28.472733,,,,,,
1478536498.47,-0.162952,0.282136,2.560995,-0.394260,-0.060789,0.039089,-0.155817,-0.278407,-0.947740,0.067225,0.091808,-0.072051,-24.783962,-18.298786,-28.432375,,,,,,
1478536498.48,-0.161656,0.278245,2.563135,-0.323406,0.243984,0.315825,-0.154762,-0.274668,-0.949003,0.080116,0.101786,-0.036212,-24.783962,-18.298786,-28.432375,,,,,,
1478536498.49,-0.156370,0.271146,2.566547,-0.384756,0.344876,0.480029,-0.150043,-0.267835,-0.951710,0.090214,0.092603,0.040348,-24.841066,-18.064486,-28.532194,,,,,,
1478536498.50,-0.154114,0.265630,2.570239,-0.494329,0.293259,0.364032,-0.148121,-0.262517,-0.953491,0.105915,0.069173,0.063461,-24.841066,-18.064486,-28.532194,,,,,,
1478536498.51,-0.153500,0.258103,2.570042,-0.787899,-0.122024,-0.018302,-0.147833,-0.255247,-0.955507,0.067603,0.012235,0.094225,-24.728022,-17.552803,-28.946751,,,,,,
1478536498.52,-0.160722,0.249895,2.564777,-0.837455,-0.989215,-0.456941,-0.155061,-0.247302,-0.956451,0.068253,-0.059324,0.196990,-24.728022,-17.552803,-28.946751,,,,,,
1478536498.53,-0.168854,0.243514,2.556545,-0.675653,-0.894685,-0.697812,-0.163095,-0.241114,-0.956694,0.056650,-0.210729,-0.101137,-24.791504,-17.091103,-29.167892,,,,,,
1478536498.54,-0.173042,0.239751,2.547174,-0.442931,-0.523746,-0.817227,-0.167254,-0.237461,-0.956890,-0.022367,-0.176007,-0.180744,-24.791504,-17.091103,-29.167892,,,,,,
1478536498.55,-0.174528,0.238613,2.537699,-0.196050,-0.309334,-0.843038,-0.168724,-0.236355,-0.956906,-0.107537,0.052746,-0.285694,-25.118670,-16.988514,-28.947075,,,,,,
1478536498.57,-0.174301,0.239833,2.529186,0.029729,-0.123079,-0.771788,-0.168456,-0.237540,-0.956659,-0.038590,0.022758,-0.311468,-25.118670,-16.988514,-28.947075,,,,,,
1478536498.58,-0.173349,0.241962,2.522254,0.092564,-0.067061,-0.624652,-0.167458,-0.239608,-0.956319,0.025643,-0.002229,-0.249461,-25.040283,-17.269854,-28.848339,,,,,,
1478536498.59,-0.174167,0.243236,2.517404,0.016135,-0.246241,-0.403196,-0.168187,-0.240845,-0.955880,0.092610,0.045929,-0.144492,-24.933971,-17.481438,-28.812962,,,,,,
1478536498.60,-0.178298,0.242819,2.514810,-0.115014,-0.519796,-0.174804,-0.172152,-0.240440,-0.955276,0.156222,0.064750,-0.062943,-24.933971,-17.481438,-28.812962,,,,,,
1478536498.61,-0.185254,0.240881,2.513731,-0.222798,-0.735538,-0.039035,-0.178878,-0.238558,-0.954512,0.205368,0.027163,-0.006762,-24.889673,-17.740635,-28.692585,,,,,,
1478536498.62,-0.191086,0.238817,2.512408,-0.247145,-0.834735,-0.024225,-0.184535,-0.236554,-0.953934,0.198070,-0.027042,0.006500,-24.889673,-17.740635,-28.692585,,,,,,
1478536498.63,-0.199648,0.236969,2.511207,-0.170172,-0.834935,-0.091792,-0.192782,-0.234757,-0.952746,0.140979,-0.057922,-0.032804,-25.182531,-17.694717,-28.464497,,,,,,
1478536498.64,-0.207371,0.236453,2.509606,-0.040995,-0.739674,-0.150405,-0.200159,-0.234256,-0.951347,0.071268,-0.057614,-0.086526,-25.182531,-17.694717,-28.464497,,,,,,
1478536498.65,-0.213416,0.237558,2.507760,0.095165,-0.577645,-0.202685,-0.205851,-0.235330,-0.949866,0.016596,-0.054770,-0.109567,-25.648626,-17.622425,-28.090717,,,,,,
1478536498.66,-0.218133,0.239800,2.505583,0.186445,-0.481423,-0.255729,-0.210215,-0.237508,-0.948367,-0.016515,-0.052180,-0.102125,-25.648626,-17.622425,-28.090717,,,,,,
1478536498.67,-0.222702,0.242777,2.503135,0.234589,-0.501874,-0.289030,-0.214388,-0.240399,-0.946703,-0.029920,-0.035267,-0.090437,-25.943111,-17.759823,-27.731461,,,,,,
1478536498.68,-0.227998,0.245791,2.500589,0.216298,-0.574924,-0.291740,-0.219235,-0.243323,-0.944844,-0.015964,-0.017511,-0.065792,-25.943111,-17.759823,-27.731461,,,,,,
1478536498.69,-0.233938,0.248416,2.498261,0.183996,-0.629848,-0.254486,-0.224694,-0.245869,-0.942900,0.005379,-0.010158,-0.031404,-26.129539,-18.039587,-27.373545,,,,,,
1478536498.70,-0.240238,0.250381,2.496563,0.126084,-0.640750,-0.176645,-0.230515,-0.247773,-0.940995,0.026322,-0.006865,-0.004257,-26.129539,-18.039587,-27.373545,,,,,,
1478536498.71,-0.246751,0.251083,2.495543,0.004979,-0.645976,-0.083868,-0.236596,-0.248453,-0.939305,0.044854,0.013972,0.058338,-26.380241,-18.292702,-26.962013,,,,,,
1478536498.72,-0.253440,0.249689,2.495194,-0.179317,-0.644361,0.032410,-0.242960,-0.247103,-0.938036,0.052576,0.010683,0.093980,-26.380241,-18.292702,-26.962013,,,,,,
1478536498.73,-0.260365,0.246617,2.495858,-0.287814,-0.641209,0.166927,-0.249644,-0.244125,-0.937060,0.071955,-0.002350,0.121249,-26.701714,-18.367828,-26.591949,,,,,,
1478536498.74,-0.267607,0.242821,2.498125,-0.285135,-0.634042,0.344680,-0.256667,-0.240441,-0.936114,0.096892,-0.001441,0.116046,-26.894249,-18.289845,-26.451302,,,,,,
1478536498.75,-0.275636,0.239051,2.502839,-0.202409,-0.671356,0.574625,-0.264419,-0.236781,-0.934889,0.106109,0.022334,0.093092,-26.894249,-18.289845,-26.451302,,,,,,
1478536498.77,-0.285340,0.236291,2.510524,0.011110,-0.783397,0.813851,-0.273662,-0.234098,-0.932903,0.110820,0.043318,0.072978,-27.363785,-17.959782,-26.194656,,,,,,
1478536498.78,-0.297494,0.235880,2.521318,0.328764,-0.962474,1.011560,-0.285008,-0.233698,-0.929600,0.133656,0.081812,0.048862,-27.363785,-17.959782,-26.194656,,,,,,
1478536498.79,-0.311860,0.237369,2.533921,0.515951,-1.120163,1.073341,-0.298226,-0.235146,-0.925077,0.124673,0.128975,0.058866,-28.059650,-17.501469,-25.765188,,,,,,
1478536498.80,-0.327054,0.238259,2.545831,0.368721,-1.193340,0.993958,-0.312180,-0.236011,-0.920241,0.076721,0.128360,0.097868,-28.059650,-17.501469,-25.765188,,,,,,
1478536498.81,-0.341557,0.236034,2.555631,-0.007151,-1.126847,0.906463,-0.325668,-0.233848,-0.916109,0.011596,0.090126,0.111879,-29.013954,-17.109943,-24.958580,,,,,,
1478536498.82,-0.352203,0.229756,2.563135,-0.423939,-0.723147,0.837214,-0.335901,-0.227740,-0.913950,-0.046957,0.047259,0.095118,-29.013954,-17.109943,-24.958580,,,,,,
1478536498.83,-0.356378,0.219952,2.568256,-0.803189,-0.143396,0.742233,-0.340477,-0.218183,-0.914588,-0.112495,0.005979,0.125037,-29.923559,-16.577881,-24.233133,,,,,,
1478536498.84,-0.354787,0.207414,2.570895,-1.094000,0.290015,0.612979,-0.339945,-0.205930,-0.917622,-0.184179,-0.032122,0.158100,-29.923559,-16.577881,-24.233133,,,,,,
1478536498.85,-0.351349,0.193959,2.572491,-1.146327,0.345593,0.584303,-0.337711,-0.192745,-0.921304,-0.219723,-0.044407,0.156548,-30.333420,-15.735830,-24.284924,,,,,,
1478536498.86,-0.349853,0.181792,2.574925,-0.947226,0.123888,0.620355,-0.337112,-0.180792,-0.923943,-0.164063,-0.034342,0.116005,-30.333420,-15.735830,-24.284924,,,,,,
1478536498.87,-0.350777,0.172224,2.578561,-0.670101,-0.068691,0.631286,-0.338544,-0.171374,-0.925213,-0.040317,-0.065229,0.027996,-30.362652,-14.779888,-24.842598,,,,,,
1478536498.88,-0.352697,0.164407,2.582883,-0.542034,-0.121182,0.641379,-0.340772,-0.163667,-0.925790,0.008954,-0.046477,-0.052863,-30.440434,-14.349980,-24.998966,,,,,,
1478536498.89,-0.354942,0.156010,2.587183,-0.646489,-0.161531,0.660141,-0.343315,-0.155378,-0.926279,0.018944,-0.012987,-0.027655,-30.440434,-14.349980,-24.998966,,,,,,
1478536498.90,-0.357239,0.146251,2.590691,-0.784289,-0.154591,0.618787,-0.345955,-0.145731,-0.926864,0.015969,-0.097296,-0.064148,-30.685097,-13.628742,-25.103235,,,,,,
1478536498.91,-0.357179,0.136100,2.593639,-0.807096,0.129903,0.595259,-0.346399,-0.135680,-0.928223,0.029367,-0.162096,-0.114532,-30.685097,-13.628742,-25.103235,,,,,,
1478536498.92,-0.353723,0.126233,2.596752,-0.760593,0.437984,0.610353,-0.343636,-0.125898,-0.930626,0.034478,-0.138842,-0.151345,-30.931946,-12.827567,-25.222183,,,,,,
1478536498.93,-0.348359,0.117090,2.600839,-0.658221,0.581459,0.680543,-0.339018,-0.116823,-0.933498,0.058775,-0.073347,-0.213825,-30.931946,-12.827567,-25.222183,,,,,,
1478536498.94,-0.342495,0.108954,2.605842,-0.536045,0.624024,0.706117,-0.333847,-0.108739,-0.936334,0.084732,-0.058620,-0.274359,-30.904190,-12.020208,-25.650265,,,,,,
1478536498.95,-0.335793,0.102472,2.610775,-0.390404,0.710954,0.620901,-0.327789,-0.102293,-0.939197,0.100067,-0.066469,-0.291669,-30.904190,-12.020208,-25.650265,,,,,,
1478536498.96,-0.328008,0.097278,2.614998,-0.333244,0.801248,0.513500,-0.320635,-0.097125,-0.942210,0.073458,-0.077192,-0.258977,-30.736954,-11.265118,-26.188301,,,,,,
1478536498.98,-0.319776,0.091776,2.618387,-0.423061,0.808575,0.460569,-0.313031,-0.091647,-0.945311,0.042142,-0.087521,-0.193483,-30.736954,-11.265118,-26.188301,,,,,,
1478536498.99,-0.312073,0.085146,2.621307,-0.539895,0.737386,0.460084,-0.305920,-0.085043,-0.948251,0.030575,-0.094781,-0.126273,-30.432720,-10.715708,-26.767769,,,,,,
1478536499.00,-0.305222,0.077804,2.623954,-0.598464,0.646865,0.447275,-0.299596,-0.077726,-0.950895,0.027318,-0.099658,-0.088168,-30.432720,-10.715708,-26.767769,,,,,,
1478536499.01,-0.300119,0.070622,2.626370,-0.573920,0.442017,0.413067,-0.294897,-0.070563,-0.952920,0.024511,-0.105004,-0.060889,-30.103653,-10.135010,-27.359495,,,,,,
1478536499.02,-0.297961,0.064364,2.628591,-0.481573,0.140036,0.360628,-0.292964,-0.064319,-0.953958,0.024638,-0.107525,-0.057532,-30.103653,-10.135010,-27.359495,,,,,,
1478536499.03,-0.298992,0.060226,2.630268,-0.367508,-0.194826,0.263678,-0.294023,-0.060189,-0.953901,0.021287,-0.113181,-0.077974,-29.908108,-9.536102,-27.785934,,,,,,
1478536499.04,-0.302763,0.056811,2.631672,-0.235706,-0.389022,0.216122,-0.297677,-0.056780,-0.952976,0.036066,-0.112241,-0.094738,-29.916243,-9.323605,-27.849222,,,,,,
1478536499.05,-0.307195,0.054953,2.633421,-0.073810,-0.412740,0.211501,-0.301930,-0.054926,-0.951747,0.039677,-0.110037,-0.182714,-29.916243,-9.323605,-27.849222,,,,,,
1478536499.06,-0.311062,0.055374,2.635912,0.171682,-0.319817,0.219608,-0.305600,-0.055345,-0.950550,0.059812,-0.057707,-0.185803,-30.151760,-9.021372,-27.694344,,,,,,
1478536499.07,-0.312475,0.057397,2.639464,0.305631,-0.037547,0.278100,-0.306909,-0.057365,-0.950009,0.059091,-0.017326,-0.189747,-30.151760,-9.021372,-27.694344,,,,,,
1478536499.08,-0.311046,0.058891,2.643712,0.228969,0.211041,0.367233,-0.305524,-0.058857,-0.950364,0.029233,-0.009655,-0.110290,-30.384148,-8.940559,-27.465618,,,,,,
1478536499.09,-0.307701,0.058802,2.648441,0.102372,0.392639,0.445739,-0.302345,-0.058768,-0.951385,0.063331,-0.013345,-0.012131,-30.384148,-8.940559,-27.465618,,,,,,
1478536499.10,-0.301369,0.057224,2.652419,-0.198390,0.543164,0.419231,-0.296342,-0.057193,-0.953368,0.070985,-0.035687,0.071944,-30.365032,-8.862391,-27.512053,,,,,,
