accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
7.748960208,-0.445907593,1.278259277,0.315872192,7.72912175,-0.58099043,-0.457815501,0.466572507
7.808103208,-0.460662842,1.05796814,0.078613281,7.79906775,0.377904956,-1.614553661,1.331064158
7.867246208,0.153930664,1.309158325,-0.054733276,7.86901375,1.370820892,-0.324088595,0.841583672
7.926389208,0.138748169,1.003646851,-0.297790527,7.93896075,1.290040292,-0.997511487,0.728572431
7.985563208,0.063995361,0.652435303,-0.135818481,7.97393375,0.996709876,-1.393524873,0.576702208
8.044706208,0.05657959,0.429168701,-0.174789429,8.04387975,0.123236714,-1.708582423,0.145432564
8.103849208,-0.129180908,0.746032715,-0.054489136,8.11382575,-0.108896923,-1.541168127,0.432525324
8.162992208,0.099700928,0.98034668,-0.330825806,8.14879975,-0.143730005,-0.586739662,0.175905252
8.222135208,0.327957153,0.846466064,-0.348693848,8.21874575,0.015623701,-0.487558217,-0.010556771
8.281309208,-0.08052063,1.391113281,-0.314880371,8.28869175,-0.16871525,-0.70765916,0.063994429
8.340452208,0.107879639,1.086196899,-0.159896851,8.35866875,-0.042222289,0.740507387,-0.443462661
8.399595208,-0.146453857,1.008621216,0.144775391,8.39364175,0.206937204,0.46299242,-0.042191396
8.458738208,0.333206177,1.178894043,0.088668823,8.46358775,-0.615567848,0.853752188,-0.465319756
8.517881208,-0.33605957,0.693115234,-0.139053345,8.53353475,-0.277299518,0.127921747,0.468899045
8.577055208,0.288696289,1.125396729,-0.07093811,8.56850775,-0.541818792,0.985220733,-0.185105941
8.636198208,0.051544189,0.67098999,0.003982544,8.63845375,-0.410816833,1.081516909,-0.116776152
8.695341208,0.114257813,0.90133667,0.071472168,8.70839975,-0.592272645,1.291738856,-0.571927693
8.754484208,-0.100326538,0.981521606,-0.052093506,8.77834675,-0.602582541,1.757768078,-0.993804633
8.813627208,0.232559204,0.918106079,-0.150054932,8.81331975,-0.147249905,1.862292358,-0.644711885
8.872770208,0.237472534,0.985046387,-0.166870117,8.88326575,-0.229928007,0.868507964,-0.363100976
8.931913208,0.21194458,0.895690918,-0.08782959,8.91823875,-0.414107168,0.720835682,-0.473992074
8.991056208,0.038833618,0.989593506,0.163772583,8.98818575,-0.595433818,0.331854107,-0.527222273
9.050199208,-0.184265137,1.382720947,0.316726685,9.05813175,-0.674884968,-0.618203046,0.157139287
9.109342208,-0.541015625,1.121444702,0.46774292,9.09310475,-0.367049378,-0.839436099,0.524193459
9.168485208,-0.168518066,1.172348022,0.085647583,9.16305075,0.920814312,-0.753609607,1.011034753
9.227628208,0.108779907,1.196304321,-0.0831604,9.23299775,1.291711426,-0.453965902,1.046027891
9.286771208,0.136535645,0.866531372,-0.143157959,9.30297375,1.223618658,-1.225684738,0.670088082
9.345914208,-0.116363525,0.71546936,-0.130462646,9.33794775,1.060104828,-1.19851144,0.606169553
9.405058208,0.240234375,0.796401978,-0.272079468,9.40789375,0.279653752,-0.503098028,0.022686404
9.464201208,-0.008026123,0.585418701,-0.140823364,9.47783975,-0.112775285,-1.06251126,-0.016970195
9.523344208,-0.010787964,0.845321655,-0.171478271,9.51281275,-0.125664452,-0.811752539,0.097176085
9.582517208,0.101287842,0.891876221,-0.337982178,9.58275975,0.203096127,-0.128519893,0.210240323
9.641660208,0.25100708,0.893066406,-0.499084473,9.65270575,-0.097388872,-0.370758629,0.149728509
9.700803208,-0.095504761,1.002578735,-0.289077759,9.72265175,-0.108880412,-1.10218224,-0.263730979
9.759946208,-0.397964478,1.927780151,0.052383423,9.75762475,0.126222917,-0.596299345,-0.059799418
9.819090208,0.010574341,0.402542114,-0.288482666,9.82757175,-0.083352415,1.953659822,0.282197338
9.878263208,0.002883911,1.0521698,0.203292847,9.89751775,-0.200268649,1.10293991,-0.127831732
9.937406208,0.351806641,0.839019775,0.005752563,9.93249075,-0.7677201,0.94417423,-0.44979619
9.996549208,-0.27243042,0.942947388,-0.025268555,10.00243675,-0.312320619,0.49713814,0.25445652
10.05572321,0.313140869,0.883743286,-0.113586426,10.03740975,-0.507183317,1.341925062,0.024092287
10.11486621,0.073974609,0.91078186,-0.030014038,10.10735675,-0.490197676,0.877924902,-0.155030863
10.17400921,0.176605225,0.722503662,-0.113235474,10.17733375,-0.398748718,1.522916685,0.012440158
10.23315221,0.138671875,0.953857422,-0.046783447,10.24727975,-0.243987101,1.226102854,-0.371265429
10.29232621,0.081848145,1.048904419,-0.080795288,10.28225275,-0.228968471,1.178498051,-0.320039525
10.35146921,0.210876465,1.012954712,-0.184829712,10.35219875,-0.287098619,1.555134543,-0.73013038
10.41061221,0.434463501,1.074462891,-0.12612915,10.42214575,-0.450591943,1.353246426,-0.443828579
10.46975521,0.119110107,1.409637451,0.181915283,10.45711875,-0.397193699,0.903342111,-0.194282129
10.52892821,-0.464202881,1.001876831,0.430908203,10.52706475,0.381793437,-0.294461194,0.394370482
10.58807121,0.079452515,0.989440918,-0.015411377,10.59701075,1.123379671,1.189670811,0.129928972
10.64721521,0.106292725,1.02532959,-0.086730957,10.66695775,1.211078365,0.831389624,0.19456256
10.70635821,0.208724976,0.852935791,-0.214767456,10.70193075,1.270959542,1.008153479,0.390457233
10.76550121,0.026016235,0.566757202,-0.249481201,10.77187675,0.818518566,-0.18778881,-0.025487251
10.82467421,0.197067261,0.696273804,-0.292892456,10.84182275,0.038864841,0.144193395,0.083369459
10.88381721,0.167861938,1.163253784,-0.31854248,10.87679575,-0.047641289,-0.254465042,0.190405365
10.94296021,0.017654419,0.965774536,-0.390991211,10.94674275,0.329773379,-0.496415091,0.068207817
11.00213421,0.061843872,1.002288818,-0.548614502,11.01668875,0.037957769,0.199730158,-0.076539516
11.06127721,-0.232391357,1.383499146,-0.13961792,11.05166175,0.512743731,0.334913812,-0.350572134
11.12042021,0.377532959,0.480209351,-0.070159912,11.12163875,-0.040064063,0.713020902,-0.409394439
11.17959421,0.125015259,1.300567627,0.0965271,11.19158475,-0.82842739,-0.969140832,0.048923334
11.23873721,-0.162475586,0.651245117,-0.072555542,11.22655775,-0.449162092,-0.97504293,-0.314536635
11.29788021,0.287780762,1.007156372,-0.094070435,11.29650475,-0.504698055,0.84667031,0.164938887
11.35705321,0.127563477,0.851287842,-0.049682617,11.36645075,-0.650938356,0.502010659,-0.352069896
11.41619621,0.077819824,0.979507446,-0.092636108,11.40142375,-0.584863465,0.444024321,-0.649356704
11.47537021,0.02204895,1.002380371,-0.059967041,11.47136975,-0.363308969,1.232380191,-0.564961928
11.53451321,0.298599243,1.017440796,-0.19354248,11.54131675,-0.246154115,1.026206782,-0.524878957
11.59365621,0.362335205,0.970550537,-0.229568481,11.61126275,-0.403945345,0.775960187,-0.323068871
11.65283021,0.404541016,1.371826172,0.052536011,11.64623575,-0.423093207,0.521923381,-0.447253937
11.71197321,-0.665725708,1.051010132,0.435852051,11.71618175,-0.065926286,-1.406052649,0.606658243
11.77114621,-0.198135376,1.320053101,0.084259033,11.78612875,1.138690184,0.316619494,0.864980607
11.83028921,0.360687256,0.956085205,-0.076339722,11.82110175,1.406221227,0.641746189,0.711909565
11.88943321,0.012390137,0.839080811,-0.185134888,11.89104775,1.234083549,-0.939675618,0.802847461
11.94857621,0.170974731,0.645477295,-0.160293579,11.96099375,0.599858393,-1.080912372,0.195031276
12.00774921,0.163101196,0.758575439,-0.22517395,12.03097075,0.033109484,-0.962831005,0.083597692
12.06689221,-0.002044678,0.898208618,-0.272827148,12.06594375,-0.315653299,-0.568365981,0.061657506
12.12606621,0.184082031,1.043380737,-0.351364136,12.13589075,-0.203044462,-0.091119524,0.111196297
12.18520921,0.25062561,0.934341431,-0.515151978,12.17086375,-0.135460357,0.079837308,0.217480393
12.24435221,0.117370605,1.153610229,-0.430419922,12.24080975,-0.003128149,-0.380625907,0.081506045
12.30352621,-0.234191895,1.164779663,-0.186325073,12.31075575,0.318334303,0.461505577,-0.137913129
12.36266921,0.324554443,0.458587646,0.036514282,12.34572975,-0.03920253,0.284552904,-0.124130205
12.42181221,-0.011856079,1.463882446,-0.005096436,12.41567575,-0.421885197,-1.153664873,-0.281898265
12.48095521,-0.058578491,0.777572632,-0.066207886,12.48562175,-0.193411542,0.139430864,0.224474652
12.54012821,0.218154907,0.905761719,-0.131988525,12.55556775,-0.381381446,0.835304471,0.012740296
12.59927121,0.306167603,0.868026733,-0.154327393,12.59054175,-0.390208493,0.677162237,-0.095927595
12.65844521,0.108718872,0.956329346,-0.122268677,12.66048775,-0.441505503,0.03074513,-0.529801544
12.71754796,0.124099731,0.942077637,-0.057434082,12.73033396,-0.27910088,0.660049296,-0.517362185
12.77669096,0.124710083,1.010437012,-0.163238525,12.76530696,-0.197592438,0.784517456,-0.350252289
12.83586396,0.20211792,0.952957153,-0.156906128,12.83525396,-0.195987351,0.972619453,-0.405962157
12.89500696,0.318435669,1.018203735,-0.231613159,12.90519996,-0.268929469,1.069196593,-0.445971092
12.95418096,0.331893921,1.198181152,-0.01210022,12.97517696,-0.220312664,0.523431263,0.181031038
13.01332396,-0.388031006,1.176193237,0.34135437,13.01014996,-0.199846538,-0.886277374,0.882746022
13.07249796,-0.148864746,1.119506836,-0.02986145,13.08009596,1.121040883,-0.220748624,0.512113361
13.13164096,0.260421753,0.861801147,-0.178161621,13.15004196,0.962456564,-0.062746206,0.429635794
13.19078396,-0.014434814,0.970840454,-0.121078491,13.18501496,0.723731603,-1.133238693,0.337329299
13.24995696,-0.100250244,0.969802856,-0.089736938,13.25496196,0.553710605,-1.177055949,-0.053702111
13.30909996,0.030883789,0.835617065,-0.242355347,13.28993496,0.447386562,-0.679435777,-0.133958068
13.36824296,0.059143066,0.911514282,-0.278579712,13.35988096,0.284836796,-0.195086137,0.092485193
13.42741696,0.077575684,0.985702515,-0.278198242,13.42982796,0.166512283,-0.200241484,-0.051070109
13.48655996,0.09262085,0.925003052,-0.267181396,13.49977396,0.013779994,-0.455563798,-0.193005942
13.54573396,0.008514404,0.916885376,-0.261276245,13.53474696,-0.065575282,-0.403319768,-0.16390132
