accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
5.915584375,-0.225708008,0.637176514,0.184829712,5.911401459,0.541644888,-0.073572222,0.273596126
5.974727375,0.063308716,0.781539917,0.199737549,5.981348459,0.389579188,0.083628851,0.625739259
6.033870375,0.213439941,0.725112915,0.128677368,6.051325459,0.303459217,0.513484356,0.219798674
6.093043375,0.023986816,0.686462402,-0.042861938,6.086298459,0.140750993,0.116044315,-0.020070381
6.152186375,0.114181519,0.964752197,0.129119873,6.156244459,-0.096398975,0.451506206,-0.144397127
6.211360375,0.215545654,0.739807129,-0.271896362,6.191217459,0.263163725,0.412939905,-0.249885737
6.270503375,0.302383423,1.240432739,-0.172851563,6.261194459,0.062683888,0.598840533,-0.284733998
6.329677375,0.48626709,1.473922729,0.311141968,6.331140459,0.650818514,-0.418848394,-0.204874852
6.388820375,-0.754104614,1.068786621,0.526489258,6.401117459,-0.536558516,0.526355147,0.573052878
6.447963375,-0.019805908,1.300842285,0.206100464,6.436090459,-0.808524522,0.654358654,0.08646059
6.507136375,0.24432373,0.958831787,0.071807861,6.506037459,-0.330500155,0.944556926,0.515699041
6.566279375,0.044830322,0.886917114,0.094680786,6.576013459,-0.615434956,0.376960332,-0.257156699
6.625453375,0.05871582,0.70803833,0.078948975,6.610986459,-0.240812081,0.293853727,-0.334893572
6.684596375,-0.069656372,0.518753052,-0.062149048,6.680933459,-0.215181818,0.306606008,-0.343044976
6.743770375,-0.071899414,0.781188965,0.045043945,6.750910459,-0.074956533,0.382776676,-0.064357152
6.802913375,0.145507813,0.958938599,-0.203643799,6.820856459,0.596961673,-0.628976598,0.307019064
6.862086375,0.218383789,1.278594971,-0.079360962,6.855829459,0.312537134,-0.693962788,-0.042883551
6.921229375,-0.856506348,1.837387085,0.506851196,6.925806459,-0.157333432,0.04307743,-0.464140775
6.980403375,0.10043335,0.87437439,0.421432495,6.995752459,0.371693399,0.04652356,0.074423368
7.039576375,-0.087097168,1.005630493,0.568847656,7.030725459,-0.07171733,-0.516913442,-0.107911287
7.098720375,-0.121124268,0.745239258,0.112854004,7.100702459,0.573587375,-0.099612877,0.372116575
7.157893375,0.139755249,0.842010498,0.163116455,7.170648459,0.133402799,-0.325429497,0.612019719
7.217036375,0.107788086,0.640762329,0.085388184,7.240595459,0.395810719,-0.068392906,0.466046267
7.276210375,0.040420532,0.70463562,-0.038375854,7.275598459,0.491876799,-0.217254823,0.285110037
7.335353375,0.182861328,0.847915649,0.07472229,7.345545459,-0.120982615,0.034106571,0.02848304
7.394526375,0.216705322,1.061523438,-0.098876953,7.380518459,0.120081401,0.060463877,-0.252274326
7.453669375,0.272232056,1.201293945,-0.282974243,7.450495459,0.237368613,0.443860004,-0.236199486
7.512843375,0.318145752,1.363555908,-0.108886719,7.520441459,0.098536428,0.172713454,-0.354538646
7.571986375,-0.345993042,1.320297241,0.556228638,7.555414459,-0.786751316,-0.249362159,-0.11275105
7.631129375,-0.027069092,1.221939087,0.330108643,7.625391459,-0.530851629,0.121324565,0.085496526
7.690303375,0.177459717,0.92628479,0.059799194,7.695337459,-0.201838316,0.336970572,0.338436642
7.749446375,0.288085938,0.891113281,0.112075806,7.765283459,-0.613110283,-0.044530717,-0.64020049
7.808589375,-0.304229736,0.457763672,0.092010498,7.800287459,-0.337551673,-0.097991811,-0.924077217
7.867762375,0.001953125,0.636550903,0.010757446,7.870233459,-0.273768699,-0.269630413,-0.013313142
7.926906375,-0.10043335,0.771881104,0.042510986,7.940180459,-0.41059366,0.563345656,0.115756161
7.986079375,0.165908813,1.147918701,-0.031661987,7.975183459,-0.04974492,0.045672147,0.184269708
8.045222375,0.42326355,1.223526001,-0.127441406,8.045130459,0.544769841,-0.922326189,0.201445233
8.104365375,-0.281005859,1.398010254,0.489242554,8.115076459,-0.294273974,-0.547739798,-0.450451328
8.163539375,0.086608887,1.286117554,0.569381714,8.185053459,0.556518642,-0.238470363,0.093670832
8.222682375,-0.071578979,0.799072266,0.445281982,8.220026459,0.159361962,-0.999914724,0.093605319
8.281825375,-0.201950073,0.819900513,0.416137695,8.289972459,0.399983893,-0.407912123,0.084466948
8.340999375,-0.262664795,0.761108398,0.087341309,8.324976459,0.861158172,-0.413297834,0.382955108
8.400142375,0.430938721,0.757598877,0.210113525,8.394922459,0.659763539,0.258141536,0.957805353
8.459315375,0.115859985,0.706497192,-0.004959106,8.464868459,0.348381951,0.226964175,0.178505829
8.518458375,0.233184814,0.784393311,0.113479614,8.499872459,0.34847889,-0.154758155,0.253642658
8.577601375,0.145568848,1.09135437,0.06312561,8.569818459,0.032471391,0.409030118,-0.341507267
8.636775375,0.336776733,0.938995361,-0.296630859,8.639765459,0.536923902,0.320102109,-0.144266898
8.695918375,0.295089722,1.213424683,-0.313064575,8.709741459,-0.018852251,0.07395838,-0.29138045
8.755092375,0.317993164,1.629837036,0.315795898,8.744714459,-0.061137923,-0.381547627,-0.270511387
8.814235375,-0.536453247,0.988296509,0.542694092,8.814661459,-0.490261591,0.144660247,0.063707341
8.873378375,-0.015350342,0.936721802,0.244918823,8.884638459,-0.074926439,0.220178974,0.177263731
8.932551375,0.215332031,0.963256836,0.180801392,8.919611459,0.019597936,0.30726301,0.318748158
8.991694375,0.185958862,0.769500732,0.103622437,8.989557459,-0.44335427,-0.09399201,0.016251941
9.050837375,-0.409881592,0.701126099,0.102722168,9.059534459,0.042891807,-0.099986785,-0.382123669
9.109981375,0.114425659,0.711502075,0.00491333,9.129480459,0.039927443,0.128379811,0.111070595
9.169154375,0.013168335,0.720581055,0.068725586,9.164453459,-0.006044044,0.242323691,-0.066238942
9.228297375,0.145080566,0.982009888,-0.150817871,9.234430459,0.142526789,-0.513064642,0.169270785
9.287440375,0.22644043,1.11920166,-0.063613892,9.304376459,-0.200863066,-0.582968892,-0.097072222
9.346614375,0.183258057,1.257217407,-0.05267334,9.339349459,-0.057510165,-0.545097143,-0.202877748
9.405757375,-0.306747437,1.658004761,0.360778809,9.409326459,-1.419768195,1.472163759,-1.304632817
9.464930375,0.001968384,0.761795044,0.480895996,9.444299459,0.497285412,0.126087628,0.198125603
9.524074375,-0.241073608,0.904785156,0.361709595,9.514246459,-0.15494724,-0.436104879,-0.304004366
9.583247375,-0.160324097,0.793777466,0.129379272,9.584223459,0.451712068,-0.104986338,0.38332582
9.642390375,0.096542358,0.827316284,0.259185791,9.654169459,0.566748643,0.42376965,0.702182102
9.701564375,0.069519043,0.765914917,0.123962402,9.689142459,0.413577998,0.587941546,0.579231412
9.760707375,0.279891968,0.780471802,0.033493042,9.759119459,0.512989807,0.478847017,0.273602518
9.819880375,0.136123657,0.841461182,0.055847168,9.829065459,-0.103010272,0.180253395,-0.110483635
9.879023375,0.104522705,0.974822998,-0.042709351,9.864038459,0.046937415,0.095268729,-0.104657703
9.938197375,0.175231934,1.103637695,-0.129760742,9.934015459,0.21811529,0.411152924,-0.180011314
9.997340375,0.391418457,1.115432739,-0.338882446,10.00396146,0.377585376,0.347525744,-0.16328826
10.05651437,0.113922119,1.466262817,0.614364624,10.07393846,-1.397365151,-0.742236045,-0.210449115
10.11565737,-0.611877441,0.934356689,0.360153198,10.10891146,-0.516043654,0.514267858,0.500662301
10.17483037,0.168304443,1.076309204,0.280715942,10.17885846,0.245547714,0.217879334,0.286034686
10.23397337,0.158782959,0.905166626,0.133178711,10.24883446,-0.263317922,0.206879946,0.307154086
10.29311637,0.044570923,0.833435059,0.138580322,10.28380846,-0.377564071,0.037073599,0.030512103
10.35229037,-0.117523193,0.685012817,0.09022522,10.35375446,0.135504832,-0.416051276,-0.190182192
10.41143337,-0.0440979,0.697982788,0.012008667,10.42373146,-0.002992594,-0.192049335,-0.275302413
10.47057637,0.023757935,0.78704834,0.100662231,10.49367746,-0.051402471,-0.280000762,-0.000871653
10.52975037,0.088043213,0.915145874,-0.05329895,10.52865046,0.307968481,-0.634151919,-0.005302354
10.58889337,0.125427246,1.218780518,-0.044921875,10.59862746,0.247359728,-0.694103936,-0.057607903
10.64803637,0.367202759,1.159118652,-0.108001709,10.63360046,0.318089558,-0.809497907,0.045279065
10.70721037,-0.323043823,1.406829834,0.580734253,10.70354646,0.020807011,-0.844873475,-0.337753008
10.76630187,0.249771118,1.158050537,0.283218384,10.77352346,0.420628717,0.005493036,-0.233684929
10.82547487,0.010284424,0.725479126,0.462203979,10.80841437,0.252226123,-0.822737013,0.359327276
10.88461787,-0.420730591,0.874343872,0.214111328,10.87836137,-0.155822887,-0.097810716,-0.921722983
10.94379187,0.056808472,0.882263184,0.177810669,10.94833737,0.263071047,0.036405945,0.382593717
11.00293487,0.161483765,0.898834229,0.155822754,11.01828437,0.279115261,0.307072594,0.434212969
11.06207787,0.01399231,0.755554199,0.041503906,11.05325737,0.19661852,0.419308322,0.339700578
11.12125187,0.211074829,0.847045898,0.027954102,11.12323437,0.32388007,0.467855618,0.242276553
11.18042487,0.178329468,1.040023804,0.022720337,11.19318037,-0.04878272,0.638489942,-0.217666547
11.23956787,0.124633789,0.831665039,-0.231933594,11.22815337,0.204786435,0.507346302,-0.106077435
11.29874187,0.091201782,1.109924316,0.052139282,11.29813037,-0.210817962,0.849853053,-0.274322104
11.35788487,0.155181885,1.038101196,-0.281158447,11.36807637,0.498689165,0.514143222,-0.080887127
11.41702787,0.149139404,1.388565063,0.332077026,11.43802237,-0.333482097,-0.244728792,-0.120739734
11.47620087,-0.546585083,1.161148071,0.566482544,11.47302637,-1.32232899,0.023421703,0.41752214
11.53534487,0.058349609,0.659881592,0.385452271,11.54297237,-0.947708511,0.629417085,0.220138227
11.59448787,-0.136291504,0.924331665,0.161712646,11.61291937,0.308887005,0.809289115,0.198793524
11.65366087,0.259689331,0.856689453,0.036346436,11.64792237,-0.315247966,0.303322064,0.432904825
11.71280387,-0.326141357,1.053115845,0.166275024,11.71786937,-0.208612865,0.081995534,-0.540432084
11.77197787,0.135116577,0.934432983,0.003097534,11.75284237,0.136359707,-0.352205717,-0.194151368
11.83112087,0.065612793,0.962997437,0.010726929,11.82281937,0.420024979,-0.361300412,-0.34746609
11.89026388,0.044418335,0.888839722,0.021987915,11.89276537,0.477962315,-0.855113063,-0.147173206
11.94943787,-0.0806427,0.941055298,0.138900757,11.96271137,0.294315253,-1.18455115,-0.211906929
12.00858088,-0.281433105,0.970245361,0.214950562,11.99771537,0.268534522,-0.828114468,-0.235175766
12.06775387,0.131668091,0.777755737,0.17729187,12.06766137,0.421434856,-0.468219672,0.147462692
12.12692787,-0.101196289,1.029098511,0.196884155,12.13760737,0.290754074,-0.660282589,0.085107438
12.18607087,0.005310059,1.245483398,0.151092529,12.17258037,0.053873885,-0.20994338,0.139606899
12.24524387,0.040863037,0.959228516,0.047744751,12.24255737,0.13757544,-0.306679777,0.148792142
12.30438787,-0.040206909,0.919372559,0.029006958,12.31250437,-0.106681173,-0.11461766,0.080307356
12.36356087,0.0753479,0.968948364,-0.021591187,12.38248037,0.111775001,0.063524648,0.112773687
12.42273487,0.095214844,0.991409302,-0.027496338,12.41745437,0.082045335,0.009177786,0.106803146
12.48187787,0.05317688,1.020874023,0.015686035,12.48740037,-0.027281955,-0.144806721,-0.003147324
12.54105087,0.04347229,0.98626709,0.005981445,12.55737737,0.003899933,-0.231757333,0.052379585
12.60019387,0.039245605,0.994186401,0.011154175,12.59235037,-0.056203352,-0.164743944,0.054041397
12.65936787,0.028717041,0.983657837,-0.020294189,12.66229637,-0.094972053,-0.023723972,-0.039773778
12.71851087,0.034088135,0.985198975,-0.020507813,12.69726937,-0.091962148,0.009476859,-0.003283145
12.77768487,0.032012939,1.000335693,0.018432617,12.76724637,-0.097553189,0.060729927,0.026772226
12.83685787,0.063156128,0.982086182,-0.008407593,12.83719237,-0.064458086,0.103083775,-0.019583821
12.89600088,0.021865845,0.993591309,0.029434204,12.90716937,-0.171336067,0.114534036,-0.048675128
12.95517487,0.012634277,1.004119873,0.024719238,12.94214237,-0.117903734,0.137847349,-0.076704099
13.01431788,0.013977051,0.983306885,-0.001464844,13.01208937,-0.016359,0.137971984,-0.071117853
13.07349187,0.024810791,0.981582642,-0.01385498,13.08206537,-0.058337609,0.16923936,0.008555671
13.13263488,0.060317993,0.984481812,-0.002044678,13.11703837,-0.089419096,0.182069937,0.02422651
13.19177787,0.056442261,0.987747192,0.001571655,13.18698537,-0.075162662,0.10521963,-0.016509735
13.25095087,0.045425415,0.993286133,0.00567627,13.25696237,-0.053501575,0.003239735,0.017472201
13.31009387,0.03453064,0.988632202,0.019454956,13.32690837,-0.050098587,-0.040505615,-0.001900698
13.36926787,0.026473999,0.990020752,0.01411438,13.36188137,-0.019109779,-0.030947263,-0.011064902
13.42841087,0.020507813,0.977264404,0.011978149,13.43185837,0.015170431,-0.05430798,-0.006456568
13.48755387,0.01361084,1.00630188,0.054519653,13.50180437,-0.044774662,-0.063666594,0.043972518
13.54672788,0.024703979,0.987167358,0.039505005,13.53677737,-0.03009372,0.048912149,-0.004437892
13.60587087,0.071609497,1.000915527,0.021484375,13.60675437,0.001618137,0.132136466,0.026245985
13.66501387,0.082717896,0.985641479,0.00453186,13.67670037,0.038112498,0.122311266,-0.024574053
13.72415687,0.055084229,0.973678589,0.007873535,13.74664737,-0.003270894,0.03181359,-0.02125096
13.78332987,0.052520752,0.991134644,0.02142334,13.78165037,-0.035413118,0.064674601,-0.040735712
13.84247287,0.021087646,1.017807007,0.025482178,13.85159737,-0.028909945,0.069739667,-0.088673411
13.90164687,0.040878296,0.995849609,0.036331177,13.88657037,-0.07927911,0.094271908,-0.071063791
13.96082087,0.050765991,0.949050903,0.009536743,13.95654737,-0.043985301,0.035165711,0.014537664
14.01996387,-0.001113892,0.903762817,0.09967041,14.02649338,-0.220626917,0.093664441,0.036004873
14.07913687,-0.059844971,1.042190552,0.109436035,14.06146637,-0.315127857,0.250812783,-0.018955049
14.13827987,-0.012130737,0.998641968,0.011306763,14.13144337,-0.304755644,0.692185128,-0.088346641
14.19745387,0.12336731,1.088821411,-0.143814087,14.20138937,0.130698093,0.465860112,0.10523987
14.25659687,0.047302246,0.991043091,0.029800415,14.27133538,-0.317018968,0.34518882,-0.277993005
14.31577087,-0.049743652,0.897979736,-0.012695313,14.30633937,-0.130920733,0.326149349,-0.287413937
14.37494387,-0.004837036,0.903442383,-0.021469116,14.37628537,-0.23404126,0.430686944,-0.229552235
14.43408688,0.010223389,0.957580566,-0.049972534,14.44623237,-0.155796788,0.348994211,-0.193677591
14.49326087,0.098800659,0.91468811,-0.106658936,14.48123537,-0.142959553,0.341596749,-0.186071337
14.55243387,0.031661987,0.940582275,-0.013595581,14.55118237,-0.241701044,-0.214714966,-0.09806132
14.61157687,-0.002624512,0.994506836,-0.044845581,14.62112837,-0.124797859,-0.353786037,-0.050202717
14.67072088,0.033630371,1.032592773,-0.029251099,14.69110537,-0.263371185,-0.442486079,-0.090836696
14.72989387,0.008422852,1.091995239,-0.115493774,14.72607837,-0.241669618,-0.46646891,-0.197431317
14.78903687,-0.500274658,1.537338257,0.36869812,14.79602437,-0.496501378,-0.080009881,-0.142387239
14.84821087,0.116989136,1.044586182,0.167984009,14.86600137,0.663360937,-0.144850131,0.454215972
14.90735387,-0.05418396,0.948074341,0.390808105,14.90097437,-0.114304738,-0.522150549,0.302564661
14.96652687,-0.202514648,0.827957153,0.279067993,14.97092037,0.126323318,-0.689415707,0.041206559
15.02566987,-0.231842041,0.804840088,0.203704834,15.00592438,0.408088957,-0.360375763,0.210772689
15.08484387,0.200256348,0.868682861,0.252151489,15.07587037,0.492530072,0.300836269,0.61951918
15.14398687,-0.060684204,0.902145386,0.095291138,15.14581737,0.276472074,0.665014227,0.099492236
15.20312987,0.249176025,0.758209229,0.01651001,15.21579337,0.470912661,0.455476979,0.483281446
15.26230387,0.163009644,0.828323364,-0.022369385,15.25076737,0.146441103,0.519357159,0.152664378
15.32144687,0.098068237,0.999282837,0.029449463,15.32071337,0.085535674,0.415302129,-0.1774387
15.38061987,0.140686035,1.098144531,-0.214080811,15.39069037,0.173984847,0.830269498,-0.22245065
15.43976288,0.309509277,1.067489624,-0.315734863,15.42566337,0.361688968,0.53447193,-0.038794534
15.49893687,0.105056763,1.519088745,0.512512207,15.49560937,0.082936695,-0.363932947,-0.188490552
15.55807987,-0.483779907,0.874481201,0.339324951,15.56558637,-0.621731734,0.51698082,0.430975364
15.61722287,0.070159912,1.158706665,0.266235352,15.63553237,0.290037684,0.746044632,0.121389812
15.67639687,0.295547485,0.988311768,0.07585144,15.67050537,0.081291927,0.73494218,0.267041554
15.73553987,0.044052124,0.842422485,0.029418945,15.74048237,-0.181619331,-0.072716016,-0.418004705
15.79465917,-0.082458496,0.73046875,0.085449219,15.81037737,-0.035956936,-0.397246962,-0.032167258
15.85380317,-0.02166748,0.612014771,-0.096389771,15.84535137,0.154734187,-0.219202659,-0.012872922
15.91294617,0.015441895,0.812423706,0.070144653,15.91532737,-0.178462686,-0.291047554,-0.052747634
15.97211917,-0.013885498,0.975402832,-0.215774536,15.98527437,0.551082864,-0.641901451,0.287148154
16.03126217,0.26335144,1.299468994,-0.152069092,16.02024737,0.356949872,-0.724393132,0.223401931
16.09043617,-0.132064819,1.253143311,0.19152832,16.09022437,0.30362673,-0.789635519,-0.212125308
16.14957917,0.007415771,1.130935669,0.406204224,16.16017037,-0.264849773,0.606429743,-0.592158129
16.20875217,0.225631714,0.783691406,0.267944336,16.19514337,1.411680974,-0.689733955,0.348255717
16.26789617,-0.264572144,0.809906006,0.145370483,16.26512037,-0.073259301,0.312644193,-0.23654836
16.32706917,-0.006027222,0.930328369,0.155319214,16.33506637,0.070012108,-0.076702235,0.364631761
